"","fueltype","aspiration","doornumber","enginelocation","wheelbase","carlength","carwidth","carheight","curbweight","enginesize","boreratio","stroke","compressionratio","horsepower","peakrpm","citympg","highwaympg","price","carbodyhardtop","carbodyhatchback","carbodysedan","carbodywagon","carbodyconvertible","symboling2","symboling3","symboling4","symboling5","symboling6","symboling1","drivewheelfwd","drivewheelrwd","drivewheel4wd","enginetypedohcv","enginetypel","enginetypeohc","enginetypeohcf","enginetypeohcv","enginetyperotor","enginetypedohc","cylindernumberfive","cylindernumberfour","cylindernumbersix","cylindernumberthree","cylindernumbertwelve","cylindernumbertwo","cylindernumbereight","fuelsystem2bbl","fuelsystem4bbl","fuelsystemidi","fuelsystemmfi","fuelsystemmpfi","fuelsystemspdi","fuelsystemspfi","fuelsystem1bbl","CarNameaudi","CarNamebmw","CarNamebuick","CarNamechevrolet","CarNamedodge","CarNamehonda","CarNameisuzu","CarNamejaguar","CarNamemaxda","CarNamemazda","CarNamemercury","CarNamemitsubishi","CarNamenissan","CarNamepeugeot","CarNameplymouth","CarNameporsche","CarNamerenault","CarNamesaab","CarNamesubaru","CarNametoyota","CarNamevolkswagen","CarNamevolvo","CarNamealpha"
"CarNamemitsubishi",-0.0855559455550567,-0.190153368985219,-0.13280404630778,0.0317107128101954,-0.147396442149485,-0.127248122819052,-0.0795178589972748,-0.323725973741561,-0.08510483949339,-0.0449477228172192,-0.076070986564364,0.19832371865234,-0.291159417602149,0.0208322871551501,0.0959041024584646,-0.00695498823804131,0.0248181407988874,-0.131810787224937,-0.0524364089937103,0.192518919743925,-0.083747646847804,-0.0969738891928399,-0.0451824887144584,-0.0255520555587294,-0.181308815211589,0.0261561827608369,0.0535343760373105,0.194601293559086,-0.0317107128101954,0.218997875433632,-0.199725263496016,-0.0557589106999857,-0.0182182215040668,-0.0648833149552756,0.161483305973429,-0.0731122064832002,-0.0677083333333333,-0.0367073496601336,-0.0648833149552756,-0.0619607319389103,0.139959188421054,-0.0947517839013397,-0.0182182215040668,-0.0182182215040668,-0.0367073496601336,-0.041142536787774,0.0777394173803743,-0.0317107128101954,-0.0855559455550567,-0.0182182215040668,-0.239454773576533,0.628121746175907,-0.0182182215040668,-0.0648833149552756,-0.0489257494191858,-0.0524364089937103,-0.0524364089937103,-0.0317107128101954,-0.0557589106999857,-0.0677083333333333,-0.0367073496601336,-0.0317107128101954,-0.0258278372245503,-0.0731122064832002,-0.0182182215040668,1,-0.0807302897253837,-0.0619607319389103,-0.0489257494191858,-0.041142536787774,-0.0258278372245503,-0.0451824887144584,-0.0648833149552756,-0.11191105744483,-0.0648833149552756,-0.0619607319389103,-0.0317107128101954
"CarNamenissan",-0.043921157834678,0.100783251752136,-0.0381202102582413,0.0378094527886599,-0.156718503885186,-0.0771494519190334,-0.118726612997395,-0.0116518350268162,-0.0896416478551387,0.0383466559461295,-0.0864810054010703,0.0574412889946397,0.0435400545294306,-0.00968431511013043,0.0498588183666849,0.0766850490336254,0.0978678869662265,-0.111382618826668,0.0264846765029208,-0.0416672561238709,0.0197142355110169,0.0423955849224307,-0.0538721782808434,-0.107572495794672,-0.0324447606387186,0.205767296448277,-0.0859446432245951,-0.0188957725745902,-0.0378094527886599,0.156157897254376,-0.131079950615887,-0.0664827029993596,-0.0217220278198822,-0.0773619517245448,-0.0382828997458243,-0.0871734588827199,0.343621233190094,-0.0437670642182924,-0.0773619517245448,-0.0738772850366778,-0.0810198657577957,0.208689657953811,-0.0217220278198822,-0.0217220278198822,-0.0437670642182924,-0.0490552455125796,0.192011833958697,-0.0378094527886599,-0.043921157834678,-0.0217220278198822,-0.0779577872348749,-0.0664827029993596,-0.0217220278198822,-0.0773619517245448,-0.0583353589017953,-0.0625212035478786,-0.0625212035478786,-0.0378094527886599,-0.0664827029993596,-0.0807302897253837,-0.0437670642182924,-0.0378094527886599,-0.030795157397435,-0.0871734588827199,-0.0217220278198822,-0.0807302897253837,1,-0.0738772850366778,-0.0583353589017953,-0.0490552455125796,-0.030795157397435,-0.0538721782808434,-0.0773619517245448,-0.13343427088239,-0.0773619517245448,-0.0738772850366778,-0.0378094527886599
"CarNamepeugeot",0.286482310603306,-0.225968095217943,0.210653079390183,0.0290188648766664,0.453616021156641,0.330602280998543,0.276301792826545,0.337701457327017,0.334722015421112,0.0878286521966738,0.2229510981987,-0.0726273829953859,0.0979014397621037,-0.0120009278599573,-0.237537029497595,-0.101741270322399,-0.146173390001546,0.0661047582037591,-0.0479852053882834,-0.171465840782279,0.0802034660311971,0.175870516018647,-0.0413470533647172,-0.0825622030913818,0.341741419834451,-0.142397998118767,-0.102411190616701,-0.0927400570112338,-0.0290188648766664,-0.282928461366228,0.310229816971283,-0.0510256677280608,-0.0166717194685613,0.954956324004409,-0.383697445165666,-0.0669058829888172,-0.0619607319389103,-0.0335913489596956,-0.0593755227360254,-0.0567010309278351,0.128078381629209,-0.086708527503426,-0.0166717194685613,-0.0166717194685613,-0.0335913489596956,-0.0376500434687116,-0.164081661570013,-0.0290188648766664,0.286482310603306,-0.0166717194685613,0.0415368394264948,-0.0510256677280608,-0.0166717194685613,-0.0593755227360254,-0.044772557459778,-0.0479852053882834,-0.0479852053882834,-0.0290188648766664,-0.0510256677280608,-0.0619607319389103,-0.0335913489596956,-0.0290188648766664,-0.023635372782752,-0.0669058829888172,-0.0166717194685613,-0.0619607319389103,-0.0738772850366778,1,-0.044772557459778,-0.0376500434687116,-0.023635372782752,-0.0413470533647172,-0.0593755227360254,-0.102411190616701,-0.0593755227360254,-0.0567010309278351,-0.0290188648766664
"CarNameplymouth",-0.0618223569754812,-0.0514446040844366,0.00396040380434798,0.0229140242046334,-0.105510538867929,-0.139779960432441,-0.143778148294345,-0.135255607845867,-0.124035935962095,-0.102391805201759,-0.144979361116789,0.0723053982841688,-0.0819153782229079,-0.0849522294361114,0.106870119212276,0.093205834777887,0.106168805159827,-0.125359353729101,-0.0378903228091305,0.0911835340720322,-0.0687972075390118,0.0120124995026075,-0.0326486713252251,0.0215899519451384,-0.131012967294006,0.192458595430171,-0.0808664470712397,0.00619935468270175,-0.0229140242046334,0.103724871627508,-0.0887083469176789,-0.040291148201269,-0.0131644082240669,-0.0468844033327447,0.116687139890772,-0.0528305648327014,-0.0489257494191858,-0.0265245724255625,-0.0468844033327447,-0.044772557459778,0.101133905451339,-0.0684672300727796,-0.0131644082240669,-0.0131644082240669,-0.0265245724255625,-0.0297294195005282,0.157887377726955,-0.0229140242046334,-0.0618223569754812,-0.0131644082240669,-0.17302898583483,0.22192108612445,-0.0131644082240669,-0.0468844033327447,-0.0353535353535354,-0.0378903228091305,-0.0378903228091305,-0.0229140242046334,-0.040291148201269,-0.0489257494191858,-0.0265245724255625,-0.0229140242046334,-0.0186630836985285,-0.0528305648327014,-0.0131644082240669,-0.0489257494191858,-0.0583353589017953,-0.044772557459778,1,-0.0297294195005282,-0.0186630836985285,-0.0326486713252251,-0.0468844033327447,-0.0808664470712397,-0.0468844033327447,-0.044772557459778,-0.0229140242046334
"CarNameporsche",-0.0519875244910036,0.074202104963083,-0.17873008824606,-0.770752493308062,-0.170472123737967,-0.0486818961416058,0.0895644812608471,-0.170264745659003,0.114573705627834,0.300788322900539,0.286896536325105,-0.137180756332432,0.0956047483410944,0.274805349782955,0.223864825028384,-0.197233366515533,-0.112857545970376,0.359580775936153,0.294729506893189,0.0195180014589707,-0.148385810048849,-0.058925565098879,0.160153297583809,-0.0548221167128224,-0.110171144858444,-0.0227629216255747,-0.0680020400918046,0.312463064816851,-0.0192688123327015,-0.187867287325545,0.205995656571482,-0.0338815463589469,0.442807442770048,-0.0394259323932576,-0.184198248591722,0.31986839398991,-0.041142536787774,-0.0223049868372735,-0.0394259323932576,-0.0376500434687116,-0.218159702975109,0.237498182604271,-0.0110701860692512,-0.0110701860692512,-0.0223049868372735,0.18,-0.108951840723883,-0.0192688123327015,-0.0519875244910036,-0.0110701860692512,0.171817567773917,-0.0338815463589469,-0.0110701860692512,-0.0394259323932576,-0.0297294195005282,-0.0318626493938583,-0.0318626493938583,-0.0192688123327015,-0.0338815463589469,-0.041142536787774,-0.0223049868372735,-0.0192688123327015,-0.0156941205143586,-0.0444261658319319,-0.0110701860692512,-0.041142536787774,-0.0490552455125796,-0.0376500434687116,-0.0297294195005282,1,-0.0156941205143586,-0.0274548510143673,-0.0394259323932576,-0.0680020400918046,-0.0394259323932576,-0.0376500434687116,-0.0192688123327015
"CarNamerenault",-0.0326359389841992,0.0465814711083885,-0.0121957023672853,0.0120962825167191,-0.0438963113824554,0.0411378494922332,0.0297870339092578,-0.0356254285638287,-0.00426398670890594,0.024889050075258,0.0478484065248007,0.204520736812745,-0.0400657773614011,-0.0348556321970176,-0.00159573194588436,-0.0336252032405661,0.00706959627680208,-0.0458557790913384,-0.0200022503797587,0.0331844356021222,-0.0931513914210947,0.114673330084773,-0.0172351896209297,-0.0344153962617307,0.0366453089395651,-0.059357470472419,0.0940498387197793,-0.0386579535413375,-0.0120962825167191,0.0835383356931276,-0.0761866574061122,-0.0212696428708056,-0.00694947337148808,-0.0247502133748296,0.0615989839925756,-0.0278891840222888,-0.0258278372245503,-0.0140022860598141,-0.0247502133748296,-0.023635372782752,0.0533884524792981,-0.0361437585428613,-0.00694947337148808,-0.00694947337148808,-0.0140022860598141,-0.0156941205143586,-0.0683961327432728,-0.0120962825167191,-0.0326359389841992,-0.00694947337148808,0.107861024605113,-0.0212696428708056,-0.00694947337148808,-0.0247502133748296,-0.0186630836985285,-0.0200022503797587,-0.0200022503797587,-0.0120962825167191,-0.0212696428708056,-0.0258278372245503,-0.0140022860598141,-0.0120962825167191,-0.00985221674876847,-0.0278891840222888,-0.00694947337148808,-0.0258278372245503,-0.030795157397435,-0.023635372782752,-0.0186630836985285,-0.0156941205143586,1,-0.0172351896209297,-0.0247502133748296,-0.0426892884969211,-0.0247502133748296,-0.023635372782752,-0.0120962825167191
"CarNamesaab",-0.0570923895802511,-0.0690081179283263,-0.0213348171503491,0.021160894872725,0.00992670596841856,0.17707622635194,0.0480515267586884,0.169192301898172,0.0735793398540823,-0.0155351018006591,0.0280060503514446,-0.195425834649829,0.027502345605538,0.134059517968364,0.0892968216638893,-0.133955136324784,-0.0875909947106789,0.0424139126502479,-0.034991371681256,0.0580519140667097,0.0110335070829137,-0.064711704429085,-0.0301507537688442,-0.0602053218657118,-0.120989294726835,-0.103838281789604,0.164528130621555,0.189105497912106,-0.021160894872725,0.146139604213225,-0.133278785928384,-0.0372085122968507,-0.0121572123693046,-0.0432973239983762,-0.0214258699133416,-0.0487885505622107,-0.0451824887144584,-0.0244952036197907,0.203256882103488,-0.0413470533647172,0.0933962503579426,-0.06322887000808,-0.0121572123693046,-0.0121572123693046,-0.0244952036197907,-0.0274548510143673,-0.119650262192611,-0.021160894872725,-0.0570923895802511,-0.0121572123693046,0.188689028995354,-0.0372085122968507,-0.0121572123693046,-0.0432973239983762,-0.0326486713252251,-0.034991371681256,-0.034991371681256,-0.021160894872725,-0.0372085122968507,-0.0451824887144584,-0.0244952036197907,-0.021160894872725,-0.0172351896209297,-0.0487885505622107,-0.0121572123693046,-0.0451824887144584,-0.0538721782808434,-0.0413470533647172,-0.0326486713252251,-0.0274548510143673,-0.0172351896209297,1,-0.0432973239983762,-0.0746794351757411,-0.0432973239983762,-0.0413470533647172,-0.021160894872725
"CarNamesubaru",-0.0819862650350054,0.00896095170326172,0.0949759181090149,0.0303876356930984,-0.107160746948775,-0.105171890646982,-0.111604650460751,0.00256986870167114,-0.115370891949407,-0.129636429879963,0.267866358200317,-0.509133212050183,-0.0680591913240519,-0.116206562500694,-0.188202148479715,0.0503933991576563,0.00797284156912021,-0.148167054232205,-0.0502485864348931,-0.0480947128733051,-0.0257979726464687,0.161074877310388,-0.0432973239983762,-0.0864565226870005,0.224959587728396,-0.149114671047625,0.0645126172860179,-0.0971144487764088,-0.0303876356930984,-0.00102872819013912,-0.191392056752306,0.453681184062346,-0.0174580963018832,-0.0621761658031088,-0.401795805232968,0.887448458694576,-0.0648833149552756,-0.0351757961231539,-0.0621761658031088,-0.0593755227360254,0.13411962244738,-0.09079842221457,-0.0174580963018832,-0.0174580963018832,-0.0351757961231539,-0.0394259323932576,0.183970084076397,-0.0303876356930984,-0.0819862650350054,-0.0174580963018832,-0.0626550416155182,-0.0534324622450746,-0.0174580963018832,-0.0621761658031088,-0.0468844033327447,-0.0502485864348931,-0.0502485864348931,-0.0303876356930984,-0.0534324622450746,-0.0648833149552756,-0.0351757961231539,-0.0303876356930984,-0.0247502133748296,-0.070061720423256,-0.0174580963018832,-0.0648833149552756,-0.0773619517245448,-0.0593755227360254,-0.0468844033327447,-0.0394259323932576,-0.0247502133748296,-0.0432973239983762,1,-0.107241753410523,-0.0621761658031088,-0.0593755227360254,-0.0303876356930984
"CarNametoyota",-0.00552384019486078,0.166889551748221,0.0013210881115783,0.0524127419507932,-0.0467851969718121,-0.0739064807607441,-0.164233928094072,-0.000529858521167922,-0.0881122424394451,-0.0675764654371172,-0.0792029483012429,-0.000570042099076312,0.0947212759369165,-0.114385753800643,-0.291009336737012,0.16833421716956,0.142466945715143,-0.182997065707298,0.121539739528579,0.0871016946006915,-0.134277729631311,0.00400705864028621,0.00505642009002414,0.15483974625985,-0.0131387142780718,-0.0436098131667076,0.0372109826589595,-0.0880168717230035,-0.0524127419507932,-0.0745229263604599,0.0594530882252639,0.0390402418628556,-0.0301118094761982,-0.107241753410523,0.0869200802713931,-0.120842796401128,-0.11191105744483,-0.0606713843662179,0.236266987982559,-0.102411190616701,0.102464181928183,0.010603772331183,-0.0301118094761982,-0.0301118094761982,-0.0606713843662179,-0.0680020400918046,0.0775974987663391,-0.0524127419507932,-0.00552384019486078,-0.0301118094761982,0.0357886607654145,-0.0921605709549378,-0.0301118094761982,-0.107241753410523,-0.0808664470712397,-0.0866690064604906,-0.0866690064604906,-0.0524127419507932,-0.0921605709549378,-0.11191105744483,-0.0606713843662179,-0.0524127419507932,-0.0426892884969211,-0.120842796401128,-0.0301118094761982,-0.11191105744483,-0.13343427088239,-0.102411190616701,-0.0808664470712397,-0.0680020400918046,-0.0426892884969211,-0.0746794351757411,-0.107241753410523,1,-0.107241753410523,-0.102411190616701,-0.0524127419507932
"CarNamevolkswagen",0.198133473834596,0.00896095170326172,0.0531048144265459,0.0303876356930984,-0.0476635586480552,-0.0307138785250027,-0.0339237970715518,0.149193769059156,-0.10151074449839,-0.128351069519856,-0.184355081820218,0.115246099369962,0.152169050240945,-0.155671770500262,0.0266901932933957,0.141427166891869,0.151515817524139,-0.100099578288877,-0.0502485864348931,-0.135733967442439,0.140771614519707,-0.0294271410470901,0.0799797790525561,-0.0864565226870005,-0.0408428069939163,-0.149114671047625,0.293518444881406,0.0257772919591702,-0.0303876356930984,0.20986055078838,-0.191392056752306,-0.0534324622450746,-0.0174580963018832,-0.0621761658031088,0.154745681745129,-0.070061720423256,-0.0648833149552756,-0.0351757961231539,-0.0621761658031088,0.0328364633312868,0.0843107046906536,-0.09079842221457,-0.0174580963018832,-0.0174580963018832,-0.0351757961231539,-0.0394259323932576,-0.171821116260031,-0.0303876356930984,0.198133473834596,-0.0174580963018832,0.104153835412809,-0.0534324622450746,-0.0174580963018832,-0.0621761658031088,-0.0468844033327447,-0.0502485864348931,-0.0502485864348931,-0.0303876356930984,-0.0534324622450746,-0.0648833149552756,-0.0351757961231539,-0.0303876356930984,-0.0247502133748296,-0.070061720423256,-0.0174580963018832,-0.0648833149552756,-0.0773619517245448,-0.0593755227360254,-0.0468844033327447,-0.0394259323932576,-0.0247502133748296,-0.0432973239983762,-0.0621761658031088,-0.107241753410523,1,-0.0593755227360254,-0.0303876356930984
"CarNamevolvo",-0.00533817970068272,-0.169681996166086,0.210653079390183,0.0290188648766664,0.306227597663898,0.285398158712802,0.228757988599597,0.245341923881498,0.244690022345719,0.135364946734923,0.293457502116739,-0.0823150846684087,0.0188387573624446,0.193567526452788,0.0994957821342104,-0.150915646513926,-0.176760880593908,0.14301723757706,-0.0479852053882834,-0.171465840782279,0.123585288026963,0.109717386140073,-0.0413470533647172,0.476950247610544,-0.165917935716726,-0.142397998118767,-0.102411190616701,-0.0927400570112338,0.511787253279389,-0.282928461366228,0.310229816971283,-0.0510256677280608,-0.0166717194685613,-0.0593755227360254,0.0994596571621076,-0.0669058829888172,0.0268640935679192,-0.0335913489596956,-0.0593755227360254,-0.0567010309278351,0.0242994558031701,0.047952443240531,-0.0166717194685613,-0.0166717194685613,-0.0335913489596956,-0.0376500434687116,-0.164081661570013,-0.0290188648766664,-0.00533817970068272,-0.0166717194685613,0.21531341253734,-0.0510256677280608,-0.0166717194685613,-0.0593755227360254,-0.044772557459778,-0.0479852053882834,-0.0479852053882834,-0.0290188648766664,-0.0510256677280608,-0.0619607319389103,-0.0335913489596956,-0.0290188648766664,-0.023635372782752,-0.0669058829888172,-0.0166717194685613,-0.0619607319389103,-0.0738772850366778,-0.0567010309278351,-0.044772557459778,-0.0376500434687116,-0.023635372782752,-0.0413470533647172,-0.0593755227360254,-0.102411190616701,-0.0593755227360254,1,-0.0290188648766664
"CarNamealpha",-0.040069514122355,0.0571914574090027,-0.137756661144821,0.0148514851485148,-0.166150558816776,-0.0440570752192847,-0.0763750939859899,-0.186226979780352,0.0250063099264304,0.0506604930267811,-0.0555199167712684,-0.121574535387648,-0.00823191172458437,0.0891102919516185,-0.0296581751495573,-0.0940145834881049,-0.0742298893345774,0.0339729071651019,-0.0245582164637169,-0.00208938170679056,-0.114368733066687,-0.0454170262195475,0.460837266117122,-0.0422542831448334,-0.0849146845902495,0.0193440225566454,-0.0524127419507932,0.192782542054097,-0.0148514851485148,-0.144799180117186,0.158771665913101,-0.026114286333291,-0.00853237351425953,-0.0303876356930984,-0.196371461551655,-0.034241578083079,0.134973803243396,-0.0171916242180321,0.315693770811633,-0.0290188648766664,-0.03182445775564,0.0819729228315955,-0.00853237351425953,-0.00853237351425953,-0.0171916242180321,-0.0192688123327015,-0.0839749028884354,-0.0148514851485148,-0.040069514122355,-0.00853237351425953,0.132428818755874,-0.026114286333291,-0.00853237351425953,-0.0303876356930984,-0.0229140242046334,-0.0245582164637169,-0.0245582164637169,-0.0148514851485148,-0.026114286333291,-0.0317107128101954,-0.0171916242180321,-0.0148514851485148,-0.0120962825167191,-0.034241578083079,-0.00853237351425953,-0.0317107128101954,-0.0378094527886599,-0.0290188648766664,-0.0229140242046334,-0.0192688123327015,-0.0120962825167191,-0.021160894872725,-0.0303876356930984,-0.0524127419507932,-0.0303876356930984,-0.0290188648766664,1
