"","Attrition","Gender","MonthlyIncome","Education2","Education3","Education4","Education5","EnvironmentSatisfaction2","EnvironmentSatisfaction3","EnvironmentSatisfaction4","JobSatisfaction2","JobSatisfaction3","JobSatisfaction4","WorkLifeBalance2","WorkLifeBalance3","WorkLifeBalance4","BusinessTravelTravel_Frequently","BusinessTravelTravel_Rarely","DepartmentResearch...Development","DepartmentSales","EducationFieldLife.Sciences","EducationFieldMarketing","EducationFieldMedical","EducationFieldOther","EducationFieldTechnical.Degree","JobLevel2","JobLevel3","JobLevel4","JobLevel5","JobRoleHuman.Resources","JobRoleLaboratory.Technician","JobRoleManager","JobRoleManufacturing.Director","JobRoleResearch.Director","JobRoleResearch.Scientist","JobRoleSales.Executive","JobRoleSales.Representative","MaritalStatusMarried","MaritalStatusSingle","NumCompaniesWorked1","NumCompaniesWorked2","NumCompaniesWorked3","NumCompaniesWorked4","NumCompaniesWorked5","NumCompaniesWorked6","NumCompaniesWorked7","NumCompaniesWorked8","NumCompaniesWorked9","StockOptionLevel1","StockOptionLevel2","StockOptionLevel3","TrainingTimesLastYear1","TrainingTimesLastYear2","TrainingTimesLastYear3","TrainingTimesLastYear4","TrainingTimesLastYear5","TrainingTimesLastYear6","JobInvolvement2","JobInvolvement3","JobInvolvement4","dummy_PerformanceRating","PercentSalaryHike15.17","PercentSalaryHike18.22","PercentSalaryHike23.","TotalWorkingYears10","TotalWorkingYears11.13","TotalWorkingYears14.19","TotalWorkingYears2.6","TotalWorkingYears26.","YearsAtCompany12.14","YearsAtCompany15.19","YearsAtCompany20.21","YearsAtCompany22.","YearsAtCompany3.5","YearsAtCompany6.11","YearsSinceLastPromotion11.","YearsSinceLastPromotion3.7","YearsSinceLastPromotion8.10","YearsWithCurrManager12.","YearsWithCurrManager3.6","YearsWithCurrManager7.11","DistanceFromHome11.14","DistanceFromHome15.19","DistanceFromHome20.","DistanceFromHome4.7","DistanceFromHome8.10","Age21.23","Age24.27","Age28.33","Age33.38","Age39.41","Age42.45","Age46.50","Age50.57","Age58.","ActualWorkingHours"
"JobSatisfaction2",0.00318007492582447,-0.0348701937473821,-0.038508000380399,0.00523174158530402,0.0113647240410259,-0.0379434196859169,0.0206667829864328,0.0185259979603265,0.000704462813436296,0.0088447227113234,1,-0.319558304967819,-0.326279594360214,-0.028429517816699,0.0177288753087477,-0.00217822558068847,-0.017907132876597,0.0143924859995014,0.00838548687656614,-0.0117644792581464,-0.0312471780639025,-0.0090351133868102,0.022783717974226,0.0146081085177948,-0.00310067907942175,-0.012475419201585,0.0420188225963266,-0.0157160816632667,-0.0125193538649682,-0.0396851192417159,-0.00603207399491303,-0.00982426513097842,0.0123815541750513,0.0156620803009382,0.0304447948132991,0.0142539039218829,-0.0414459708109757,0.00966124434279633,-0.00697256861459348,0.00642609358636569,-0.0212011181451554,-0.0383962226473092,0.00744859751213991,0.0395980970806463,0.0238866119599146,-0.00954035518994293,0.0365576190691476,0.00167050071301955,-0.00439099690229063,-0.0174772734522376,0.0483797728120284,0.0274857508209169,-0.0164784559597181,0.0220265987375511,-0.0122045734538854,-0.0222166861477179,-0.0269390114730905,-0.00446635683385243,-0.0134439416649413,0.0271087783811873,-0.00279064317648305,0.00798335387112314,-0.0171164454801867,0.0417019571018488,-0.0582841892086879,0.0327901392892988,-0.00207506466311338,0.0105720218752011,-0.0109129053509737,-0.0146417666927716,-0.0211859571232376,-0.0172115972743658,0.0383880360386154,-0.000285292164358879,0.00660908370390691,-0.00375624853242511,0.0244038159692672,-0.0184411986248502,-0.00931554929508486,0.00703090332481309,-0.0010844818042496,-0.0221684396612835,0.0411859055207839,-0.0040346965968109,-0.0030712083487261,-0.0141040488652789,-0.00107269066649472,0.00463662256934597,-0.00862156240624889,0.00756886644124072,0.0167724235546424,-0.0439865414013204,0.0353319635933673,0.00559209102523674,-0.0195296334003512,-0.0335054811867626
"JobSatisfaction3",0.00623722557201124,0.0102200118295274,0.0509983037288976,0.0205503270689444,-0.0284199433581868,0.0318698316893203,-0.0348256743704874,-0.00878688716730937,-0.0269708972505409,-0.0114807995512365,-0.319558304967819,1,-0.440498950513897,-0.00946368266716932,0.0152099343163214,0.00392745380181831,0.00411230523319287,-0.0341135845831562,0.00743400471279554,0.0055933285190456,-0.0157250120354487,-0.000576222224513794,0.0205786918374217,-0.00983989634971698,0.00224667384473293,0.0199342032337205,-0.00739167249979268,-0.0396736474501111,-0.0109973635657052,0.00159581727671523,0.0157605235562854,0.0176988704300161,0.00138185948379212,0.0048431754835829,-0.0163500770654523,-0.00869529225720424,-0.00580883880991822,0.0290447083797018,-0.019022207256491,0.00778363123467554,0.000515486852471405,0.0237220943996438,-0.0152231446315735,-0.0443550089089865,0.0178137635662195,0.00138268419175236,-0.00995120872515553,0.0097778692916701,0.010508264522751,0.0286133260625075,0.0230682950289586,0.0118038775282413,0.018854600715073,-0.0276117151561496,0.0234500598420796,-0.013569299790744,0.0166091872449658,0.045548409735979,-0.0505219844158878,0.000706686881443382,-0.0358426107694171,0.0495559761085107,-0.0190828450653616,-0.0432893118419102,0.0341393664460858,-0.03815744507959,-0.0282822548094196,0.0321967072862698,-0.0109236181762689,-0.0263905308017018,0.0338721891812045,0.0313098749348081,-0.0136002313456808,0.00934088145914929,-0.0385672168745127,0.000555136425085998,-0.0254338078487823,0.00469254543741624,0.00685383183523684,-0.0381665287310381,-0.00885468513985758,0.0304285436242371,-0.0187636890905369,0.0213916997240274,0.0120449773301257,0.000489089871203179,0.0021637271391028,0.00629765369002626,-0.0264200343264188,-0.00618887593687085,0.0211593592475913,-0.0137127169139391,0.00496790131827562,0.03198416993111,-0.0187952113098613,-0.0171367303118936
"JobSatisfaction4",-0.0868753246447655,-0.00757920852653081,-0.0178137915107791,-0.0170236398120579,-0.0062801503957928,0.0154260069764149,-0.00689060751158044,-0.000361697245977632,0.00959720792280336,0.00870707154109132,-0.326279594360214,-0.440498950513897,1,0.0560900705341484,-0.0467219360725976,0.000649305096300589,0.0244685804172229,-0.00943449220379302,-0.0283242108060141,0.0235276250053779,0.0338546713885946,0.0346752595132122,-0.0390584189898946,-0.0253894152730295,-0.000227941997465544,-0.00406936796354945,-0.0379127873760749,0.0210874940615322,0.0229663335164916,0.0493035395145601,-0.0195966695044611,-0.00940696681148844,0.006897679233051,0.0134815344775242,-0.0157043657445988,0.00050498765761568,0.000511347863390074,-0.0301179116617226,0.0347259295754935,0.022867605533208,-0.015917881375442,0.0378955676581406,0.00631688224862915,-0.0158394635094526,-0.0484815279513958,-0.0305917837128843,-0.0246803339837237,-0.0102150511402991,-0.00223758811707029,0.0233400228928657,-0.0269794291141179,-0.00897409101519264,0.010269544129417,0.0123324603957773,-0.0243052017377822,-0.000629247076819144,-0.0096486076881043,-0.0466054981222785,0.0537158967602717,-0.0157448596488996,0.0621631536790776,-0.0492365667922112,0.0375130204973936,0.0181326630293306,-5.43680221207798e-05,0.0332478155439412,0.0123528864566832,-0.0287976794632068,0.0107968104675822,0.0378421218748713,-0.0292188968668064,-0.0150713159821441,-0.0171972972771609,-0.0372592345837436,0.049344089765571,-0.0156939968518501,0.00376865013117355,0.0196441694872949,-0.037813021700108,0.0133784820678096,0.0118508150659376,-0.0146765518964297,0.00586441671449008,-0.021697722267585,-0.00490110568099002,-0.0148911898972033,-0.00415587658867822,-0.0136757898716148,0.0222615672074035,0.0175942211705432,-0.0421894570262873,0.0362163470231327,-0.0379450188842904,-0.0135404732828531,0.0214588912153006,0.0414126085047787
"WorkLifeBalance2",0.00681324314998304,-0.0427045271446853,-0.0248974542649093,-0.00887336204265706,-0.0251592753918559,0.019784449926735,0.0194420627573711,0.0442463466726064,-0.0193978185132992,-0.0186676181424156,-0.028429517816699,-0.00946368266716932,0.0560900705341484,1,-0.685994379044405,-0.188812704739851,0.00691756269815707,-0.0134151462154464,0.00801679297505066,-0.0172915052684058,-0.0198283176248756,0.00596704031517854,-0.00802387695967076,-0.0177997495340157,0.0679272775092129,-0.0049192182169468,0.00028526347529768,-0.0151339011330602,0.0286935841178157,0.0148067001019761,-0.0200943423736771,-0.0191900410685464,0.00437726979939892,-0.00948787239380076,0.0278095878694267,0.0113164696575469,-0.000780634133344548,-0.0123494170076838,-0.0258898561166501,-0.0146373357642488,0.00220709943459646,-0.0458112748433426,0.0500563679907449,0.00206267013236034,-0.00775232291652348,0.0132611883650278,-0.00911716705558725,-0.0118082229796066,-0.0226279186180596,0.0231338098845453,-0.0268420243426324,-0.0226099168550633,-0.0216329914548984,0.015926274180369,0.0458785764297951,-0.00781313137705479,-0.00108825230808183,-0.0465799434794904,0.0385598184586917,-0.0132586549409902,0.0339194725892433,0.0214497942780756,-0.00432785077050957,0.0380962428192531,0.0113471687516546,0.0225176755500549,-0.0438952249642337,0.0136563978572144,0.0104686004291079,0.00628202931208007,-0.00911022646479934,-0.0127728295358894,0.00746345168056594,-0.0111005549888511,0.0375626520704561,0.00640311699138594,0.00586448578098553,0.0057147675136314,-0.00684204139234199,0.0222879482933889,-0.0165604316708515,-0.0299214565799314,-0.00815702164369431,-0.0587177071310707,0.0306577753587222,0.0299280575452012,-0.0151989939023661,0.0208777412375463,0.0329020936751116,-0.0283929325276453,-0.0410497560487392,-0.0132179757182918,0.00343466275048379,0.0205145973036801,0.0611460233617988,0.0488292846777519
"WorkLifeBalance3",-0.0603826947074015,0.0591709517824625,0.00136562799208359,0.0262002792233621,0.0231874591367759,-0.0306947570455355,0.0162450650001702,-0.0120838556800643,0.0048569338131691,0.0206291215528402,0.0177288753087477,0.0152099343163214,-0.0467219360725976,-0.685994379044405,1,-0.424659777515941,-0.00347917042411386,0.0165943223239904,-0.0291315005254941,0.0351771128533286,0.0130546556298943,0.00830375621042158,-0.00265884082790793,0.0171104759552905,-0.0483968827867508,0.0343049438429638,0.00812338369811906,-0.0199952162032903,-0.00441060861342378,-0.00368575160240607,0.0308694571264972,0.055371861687405,0.00312689793732001,0.013436926415356,-0.0180913736853239,-0.0275338165890238,-0.0128856181503292,-0.0140272013958208,0.0290332624000803,0.0493351854130142,-0.00012698358698152,0.0264308521936551,-0.0654742790941485,-0.000581125563682602,0.00235557655879251,-0.0405912920877265,-0.0175129202476642,0.011686442277658,-0.00826715115524396,-0.0348324766114102,0.0291220335575024,-0.00400625592503766,0.0183653424259293,-0.00111477407736315,-0.0633733506623375,0.00886772617332315,0.0155647083411835,0.02523513141824,-0.0455813324281674,0.0355495970423421,-0.054962568538438,-0.0191250348430203,0.0148969208894322,-0.0579249479718609,0.0138661115635594,-0.0463992202524711,0.00455957718955921,-0.000550589324235724,0.00356644274546325,-0.0289621439737217,0.0248313398215697,0.00521676050761947,0.00343200064585068,-0.0168891579819086,-0.0140591707062827,-0.00300919186790569,-0.0205958157204989,-0.0011977677803352,-0.00677221573851776,-0.0616864272805493,0.0458850437708831,-0.00271216181871114,-0.00391683067393549,0.0564640563252657,-0.0267170661871502,-0.00529708100268166,-0.014219507992237,0.0238719394330846,-0.0408703623540733,0.0384108329794586,0.0273345768701337,-0.000283647204240457,-0.0210340949493945,-0.000362519651403053,-0.04661932420217,-0.0231508055824192
"WorkLifeBalance4",0.0149992092265367,-0.0169540894887338,0.01630303446138,-0.0156966977412499,0.00659779255505643,0.00472691770836446,-0.0284720493883367,-0.0264607604781751,0.0312452466936674,-0.0120485785217351,-0.00217822558068847,0.00392745380181831,0.000649305096300589,-0.188812704739851,-0.424659777515941,1,0.00843127062265454,-0.0188951476358266,0.0163477572776641,-0.0145007071600761,0.00955314479036283,-0.0245702730494303,0.0134774124910107,0.0106455595174676,-0.0218081631783596,-0.0482844269071478,-0.00870623287775826,0.0270336834882979,-0.0217201966365164,-0.0045638315511196,-0.0343522292442715,-0.0217761477068266,-0.0285065386971373,0.00470277874766895,0.000198855209970261,0.0547289556426692,-0.00403278096762298,0.0136353323402383,-0.00590189272605026,-0.039071724650362,0.00587825975305007,0.00301245269151977,0.085203477241808,-0.0275591811023506,-0.0289184120921635,0.0357155297773159,0.0266381249606607,-0.0168291288447535,0.0404323222402294,0.00545651808275278,-0.0362415780577867,0.00751790077913963,-0.00475430395137424,0.0119256892636472,0.0423793082808786,-0.0341009360188065,-0.0180544790505281,0.014722339892,0.0273509206361323,-0.0485043265528822,0.0246736598184944,0.00647791155390521,-0.0192634526460842,0.0131195208997231,-0.00605943910072991,-0.00289264888015149,0.0415250388319782,-0.0116006418717559,-0.00751998032586174,0.0261377956471662,0.00412673806869214,0.0117940763002481,-0.0175753567826097,0.0223936925566769,-0.00714644196143052,-0.00878880526292132,0.0375728207468022,-0.00304494440501186,0.00907057870029604,0.0347572528669499,-0.0238355355685434,0.0180919367831057,0.032297126974362,-0.0308639055002051,0.0145841232044199,-0.0475531627178587,0.0345955992977385,-0.0558308653437692,0.00289649796314039,-0.0050351309536407,-0.00774684308417722,0.0518962511172921,0.0147367844184942,-0.0380404325970301,-0.0167528726904033,-0.0340704134357745
"BusinessTravelTravel_Frequently",0.110314472327291,-0.00399665078505408,-0.0379572306619734,-0.017907132876597,-0.0063402068648576,0.0190675092628286,-0.0111968167770631,-0.0162903341358938,-0.00536285782874746,0.00150026568997226,-0.017907132876597,0.00411230523319287,0.0244685804172229,0.00691756269815707,-0.00347917042411386,0.00843127062265454,1,-0.752383427690351,-0.0263820504709119,0.0428230376444391,-0.0378035025768263,0.0319975753315202,0.0516268183704108,0.0141089151111319,-0.040157193378385,0.0308505125117874,-0.054461872645955,0.0369047453400226,-0.0276706199878078,0.0128935710764003,-0.0319062756790583,-0.00761166562037348,0.0392128641668139,0.0203862296380707,0.0243898991857632,-0.0112501115137738,-0.0345151724481133,-0.0291975427890591,0.0216493920869652,0.0300633382758587,-0.00265736949380218,0.00445443166361358,-0.0204118588729539,0.00643460564027918,-0.0163949521494251,-0.00768271558410533,-0.0485412942983576,0.00328706380566196,0.0169922574362085,-0.0280879383753783,0.0126255753522153,0.0212484300850956,0.0341537524283997,0.00412009188288258,-0.00977068142108809,0.0107272557564814,-0.051384786561625,-0.0309294980161321,0.0508852640310399,-0.0240897787773113,-0.00585043398547251,-0.00679799665193242,-0.00132004423359585,-0.0162646452597193,0.0103726373981594,-0.0272808398426168,-0.0236175819739445,0.0210728609315323,0.0143270128153048,-0.00380272983094657,0.000733972183883779,0.00584531354221509,0.0116162949923984,-0.048281339014042,0.0391098003339912,0.015193858963741,0.000588560663545672,0.0260337011369666,0.0342368016248299,-0.0284404695840909,0.0212549578446866,0.0221685061145278,-0.00882876040107142,-0.0333891707409324,-0.0022169639432467,0.0636210321948062,-0.0312591176787258,0.0053221597179055,0.0205243070198601,0.0207154225523931,-0.0152326027870294,0.019285226828866,-0.0231788952443743,-0.0197248860932704,-0.0184612208356531,0.0102658975112125
"BusinessTravelTravel_Rarely",-0.046099885819266,0.0284323624684475,-0.0106861998423076,0.00788169320826104,0.0316126457555496,-0.0146687214174455,-0.018284963471924,0.0370996462302519,-0.0231910642182873,0.0101130909391356,0.0143924859995014,-0.0341135845831562,-0.00943449220379302,-0.0134151462154464,0.0165943223239904,-0.0188951476358266,-0.752383427690351,1,-0.0157790143712836,-0.0081992906380796,0.0145377201004296,0.0069482101685613,-0.0504195913796489,-0.0228061678015499,0.0368935217783783,-0.0479281797162514,0.0635567424659598,-0.00213829591284687,0.0300519145570266,-0.0172800856884412,0.040192371323114,0.0158075459205029,-0.0265579875773253,-0.017445444205842,-0.0275342359264545,-0.00654840940904633,0.0245032334799995,0.0544176375337277,-0.0159898303801875,-0.0397063568980944,-0.0119412051311441,0.0269552883178804,0.0269472923605282,0.0119566993044978,0.0227715957193837,0.00475271289853923,0.0315135657247465,-0.0255502164809354,-0.0189690472873323,0.00717974765187777,0.0122946818831891,-0.0173728871784185,0.00167780774484402,-0.00327932204029461,-0.0328211276487322,-0.0254222270177164,0.0328745345671246,-0.00155556897152486,-0.0215260734119511,0.0172473977980343,-0.00810776331175165,-0.0156500641070991,-0.02933627648025,0.0188115794922577,-0.0187976932381624,-0.00219054784406356,0.0177481132803037,0.00120066678922071,0.0099092541465807,-0.0153767419490604,-0.00451582832442075,-0.00448021527862376,0.00085629769141803,0.0388370414842606,-0.0378749917733474,-0.0304288964272116,0.00242675473810636,-0.0305237241576379,-0.0365673610913367,0.0326674385887167,-0.034719360115669,-0.013277053085894,0.0170055356244504,0.0317869166393605,0.0227331147378241,-0.0480930354174358,0.0389997348375793,0.00513098063504188,-0.0197190788097236,-0.0186851220482319,-0.0114920424427769,-0.0313995455437679,0.0348851554186484,0.0409472866767662,0.0155376722174634,0.0173659954850786
"DepartmentResearch...Development",-0.0141850580511918,0.0082936744978042,0.0557396601463194,-0.0301070714293764,0.0108640531825688,-0.00929033838940796,0.00993413193583359,-0.000852240205950313,-0.0286335339021938,0.0133017671259086,0.00838548687656614,0.00743400471279554,-0.0283242108060141,0.00801679297505066,-0.0291315005254941,0.0163477572776641,-0.0263820504709119,-0.0157790143712836,1,-0.90609918093239,0.130244261893967,-0.479757362001816,0.186405693247568,0.0605523897260823,0.0365332324742397,-0.0135188333487523,0.00762733346717055,-0.0306926956550201,-0.0213149270352669,0.0170083516669428,-0.020729743558895,0.0111683911051298,0.000857627135816322,-0.00517029327981426,-0.0070215895785134,-0.0106527643757117,0.0354183833151928,0.0261338823697645,-0.00748576473714378,0.00098518583791882,-0.0191782057174316,0.0232566094335974,-0.0246572424593324,0.0270439542323966,-0.000488111667659431,0.016389103979346,0.0163382419369523,0.0380380151470244,-0.049322898890114,0.0248280513482469,-0.0129374471066736,-0.0123421157751625,0.0193587213164126,-0.0417870520184661,0.0064422614289903,0.0217911392714588,0.021320668480123,-0.0220077196561993,0.0369159269527254,-0.0364824108107315,0.0282238557656715,0.0275982357660211,-0.024485861424178,0.0415680216400199,0.0210878762985031,-0.0232598748400701,0.0195027840852862,0.00545082203982946,-0.014251677465201,0.049790621547536,-0.0262182863887019,-0.0139426016320259,0.0552912346289898,0.0171506384327637,-0.0200751957029363,0.0110478612712393,0.0136555750186202,0.00889795867916917,0.00644486725722165,0.0277200234504706,0.00892701687716559,-0.0089572115652281,0.0616271060393377,-0.0118255865990065,-0.00132746035993956,-0.0405542709342624,0.014702291725305,-0.0334659262928235,0.0157245823612669,-0.0454063251124581,0.0171863505005465,-0.00568366883757299,0.00986540473142566,0.0337351976780017,0.000718904559406166,0.0187709231278423
"DepartmentSales",-0.0181958317610388,-0.00364577286599107,-0.0439182668109605,0.0345031813490805,-0.00892394878717236,0.0068000961055343,-0.0186697779816085,0.00508169230908897,0.0417572467025634,-0.0305113474066606,-0.0117644792581464,0.0055933285190456,0.0235276250053779,-0.0172915052684058,0.0351771128533286,-0.0145007071600761,0.0428230376444391,-0.0081992906380796,-0.90609918093239,1,-0.104604178596733,0.529475549804756,-0.170123070088008,-0.0599015205429758,-0.0296400065506384,0.0114791782586095,-0.0111214385060905,0.0347636742794476,0.00216848420747733,-0.00764238414534702,0.014479629002585,-0.00374109311932296,-0.0106530004157271,0.0212895875460551,0.00873044221216199,-0.00313658187249036,-0.0401225503066912,-0.037024630967601,-0.00439951207353391,0.00151055014645484,0.000358170273673746,-0.0303220374120924,0.0159476498464604,-0.0155271527410745,-0.000226707699060691,0.00471664584617866,-0.00811242490310139,-0.0212465619169119,0.0491749252731706,-0.0368281006775796,0.01731013911265,-0.00123738691433572,-0.0220923016817505,0.0306563154195784,0.00160973249546066,-0.0114645955079162,-0.00922880572471099,0.0329115201043488,-0.0395936775900369,0.0329369075244812,-0.0269219976202603,-0.0325894970759962,0.0242917996302454,-0.0298181643309551,-0.0107750639879838,0.0301684707839965,-0.0108372932853144,-0.00958238965824293,0.00451548707189948,-0.0484375503791475,0.0325954781237933,0.0210501340849439,-0.0470947074984086,-0.0252839896303231,0.0256511456774576,0.00177162788169325,-0.00165819734010833,-0.00237977385778776,-0.00521049662630664,-0.0359001868588613,0.0152398014748302,-0.0112901288530731,-0.0401928414491583,0.0147672109532062,0.00807348212106938,0.0461179197582326,-0.0256894842456538,0.0286939625186546,-0.0117543500503391,0.0407895359853683,0.00193806113670561,-0.0122326687414052,-0.00254061658325466,-0.0398204763080134,0.0127699553930706,-0.0237499969940422
"EducationFieldLife.Sciences",0.0122832988365608,-0.006841509778703,0.00640946350440956,0.0216241493582509,0.0166193813182247,0.00351256399900485,-0.0332880476190566,0.0195922437436101,0.000297040728706153,0.0104353030393332,-0.0312471780639025,-0.0157250120354487,0.0338546713885946,-0.0198283176248756,0.0130546556298943,0.00955314479036283,-0.0378035025768263,0.0145377201004296,0.130244261893967,-0.104604178596733,1,-0.292093834302213,-0.569011709760236,-0.201624269161484,-0.261418497946378,0.0118714324399277,-0.00166865735467266,-0.00281740868687404,0.00996483534220449,-0.00571719831558014,-0.0122854157096602,0.0208171876284309,0.0201567286364391,0.00932973625337137,0.000249109691878834,-0.0245868863300698,-0.0122862062434124,0.00411427228483576,0.0449583910677023,0.021291230521184,-0.00690407491689372,0.0222252242905321,-0.0225562511041079,-0.0139294073096795,-0.0348232821151796,0.0299706421576703,0.0374047667741688,-0.0184365447337272,-0.0113596088658507,-0.00514783216811445,-0.0377241423039273,-0.00183734848278383,-0.0122050043929214,-0.019028118395754,0.0368433189954479,-0.00365191941374142,0.0367288586445304,-0.0231687852056932,0.006612793690613,0.00717653173762282,0.0119430621557759,0.00624978040505434,-0.00634817759329513,0.0338835338714582,-0.012793296146068,0.00621384457527374,-0.0126279653103928,0.0295928892785504,-0.0242595114840517,0.0510973709736521,-0.0322781725984702,-0.00827933351650289,0.0352196467146861,0.0175395042491371,-0.019741955135378,-0.00246742715078293,0.00876068691467641,-0.0505798139245366,0.0333457044241617,-0.0199517444341397,-0.00334269517329416,-0.0201779015736863,-0.00871709445413129,0.0123804215402265,0.0182698076571358,-0.0159351083240424,0.0302711506762144,0.011731421096229,0.00261852414024046,-0.0263652278118631,-0.0157519509478217,-0.000822465000385333,-0.0241924632591209,0.0301549570773269,0.0109766427118579,-0.0155705418635114
"EducationFieldMarketing",-0.00365505795843653,-0.00544951545450593,-0.0339297478810181,-0.0317915858210078,0.0196748240598774,0.00940343197873277,-0.0389658463659162,-0.0367274768703559,0.0277240567916153,-0.0341854755733952,-0.0090351133868102,-0.000576222224513794,0.0346752595132122,0.00596704031517854,0.00830375621042158,-0.0245702730494303,0.0319975753315202,0.0069482101685613,-0.479757362001816,0.529475549804756,-0.292093834302213,1,-0.238484141436627,-0.0845047472643842,-0.109565699561199,-0.0115952753228887,0.000180726231489999,0.03980433161058,0.0179429622912396,0.0168747276128216,0.0302326470074968,-0.0252582392634672,-0.0301605388653142,0.0340315764559073,0.0117720573716312,0.00310266440435832,-0.0203877563122916,-0.0116172294738257,-0.0251350638654581,-0.0302426769491429,0.00356021265783257,-0.0355832759108734,0.0177346751032139,0.036112638227473,0.0144087798052183,-0.00909316222996954,-0.0141543265190784,0.0289187680136958,-0.0175788978755709,-0.00678356080278501,0.00871159853736818,-0.0166371657017554,-0.0109258196619248,0.033278208876807,-0.011208717299413,-0.00750974434012023,-0.00988591077223643,0.0232038937547704,-0.0128785649013593,0.00801809331018526,-0.0210932735255675,-0.0334309779676203,0.00588631052320785,-0.0368182807774238,-0.0159392924073158,0.0336273494907183,0.0175578903164375,-0.0396961954495812,0.018201807835619,-0.000408859483191543,0.0227857157764869,0.00464204684734966,-0.0319779789075462,-0.00844800492645384,-0.00571437651516605,0.00979347090320106,-0.0280013896044293,-0.00540196198659501,-0.0424319661025882,-0.00815519969581915,0.0164120091625905,-0.0108330023445928,0.00349075362539499,0.00280341077092119,-0.0328738382200022,0.0376510439984873,-0.021380024959381,0.0145876182504937,-0.00257350915717169,0.0506304261773315,0.0135024458221366,-0.0177091994924299,-0.015868775311133,-0.0470429050402795,-0.00259144156012325,0.0275248381505406
"EducationFieldMedical",-0.00198257395300406,0.0321489536433806,0.0242242094578741,0.0151623622573005,-0.0253652218660782,-0.0174138851884117,0.0326348889875068,-0.0115234190223495,-0.00368332412677114,-0.00127906961259382,0.022783717974226,0.0205786918374217,-0.0390584189898946,-0.00802387695967076,-0.00265884082790793,0.0134774124910107,0.0516268183704108,-0.0504195913796489,0.186405693247568,-0.170123070088008,-0.569011709760236,-0.238484141436627,1,-0.164618985671617,-0.213438829297199,-0.0288789958047182,-0.0173012330610604,-0.00632154350889564,-0.00653143996602507,-0.00228636712543772,-0.00279130587226297,-0.0134484958601591,-0.0199247534788157,-0.0341733082751227,0.0293920657826012,0.0117147369299802,0.0229257182858378,-0.0156314511171086,-0.0111101553969322,0.00113031358722526,-0.024141512535308,0.0179731460375159,0.00145141965799544,-0.00907191938839419,0.0313447459461905,-0.020167016873501,-0.0329039522931012,0.0111591725892535,0.0434707683742709,0.00511275366521899,0.0399276106612377,0.00395799500730339,-0.00958424558566029,0.00480340440072348,-0.0268770395575914,0.0335184995770631,-0.020108460858228,0.0295141776599137,-0.0143492182133644,-0.0188991182620802,0.0138562585489803,0.0186961870260698,0.0160544099474601,-0.00685865992461523,-0.0220081179138169,-0.0223474982297409,0.0213251582142861,-0.00511683260950808,0.0533222727863109,-0.0380173177366461,0.0139334216970398,0.0281844569236932,-0.0280198017247905,0.00245129370499438,0.0151714799403843,-0.00445701190540957,0.0266379968224486,0.0441705349080399,-0.0160129866903028,0.00319882665257161,0.0206566102627782,-0.014213464486856,0.0402679240618768,-0.011410563036569,0.00996899270210088,-0.0137128541590225,-0.00674611723563606,-0.00476272602147104,-0.0175764724493507,-0.0107617253556151,0.0168391160767411,0.0111785078172772,0.0449091040806401,0.00520552843684796,-0.0447097492453845,-0.0179142715844512
