"","Attrition","Gender","MonthlyIncome","PerformanceRating","Education2","Education3","Education4","Education5","EnvironmentSatisfaction.0.19","EnvironmentSatisfaction.0.09","EnvironmentSatisfaction0.26","EnvironmentSatisfaction0.56","JobSatisfaction.0.4","JobSatisfaction0.028","JobSatisfaction0.43","WorkLifeBalance.0.1","WorkLifeBalance0.05","WorkLifeBalance0.87","BusinessTravelTravel_Frequently","BusinessTravelTravel_Rarely","DepartmentResearch...Development","DepartmentSales","EducationFieldLife.Sciences","EducationFieldMarketing","EducationFieldMedical","EducationFieldOther","EducationFieldTechnical.Degree","JobLevel2","JobLevel3","JobLevel4","JobLevel5","JobRoleHuman.Resources","JobRoleLaboratory.Technician","JobRoleManager","JobRoleManufacturing.Director","JobRoleResearch.Director","JobRoleResearch.Scientist","JobRoleSales.Executive","JobRoleSales.Representative","MaritalStatusMarried","MaritalStatusSingle","NumCompaniesWorked.0.33","NumCompaniesWorked.0.07","NumCompaniesWorked0.36","StockOptionLevel1","StockOptionLevel2","StockOptionLevel3","TrainingTimesLastYear1","TrainingTimesLastYear2","TrainingTimesLastYear3","TrainingTimesLastYear4","TrainingTimesLastYear5","TrainingTimesLastYear6","JobInvolvement2","JobInvolvement3","JobInvolvement4","PercentSalaryHike12","PercentSalaryHike13.14","PercentSalaryHike15.18","PercentSalaryHike19.20","PercentSalaryHike21","TotalWorkingYears10.12","TotalWorkingYears13.16","TotalWorkingYears17.22","TotalWorkingYears23.","YearsAtCompany15.","YearsAtCompany2","YearsAtCompany3.4","YearsAtCompany5.8","YearsAtCompany9.14","YearsSinceLastPromotion1.3","YearsSinceLastPromotion4.","YearsWithCurrManager1.2","YearsWithCurrManager3","YearsWithCurrManager4.8","YearsWithCurrManager9.","DistanceFromHome11.","DistanceFromHome3.10","Age26.33","Age34.37","Age38.","ActualWorkingHours"
"TotalWorkingYears17.22",-0.0754094536841642,0.0248985058216519,-0.00732956183310564,0.0232350716294257,0.0101042907982033,-0.0551275531351301,0.0429075804733602,0.0118740902856579,0.021317256555157,-0.0160399356695508,-0.00103408906093222,-0.0106498249290982,-0.0356564763855787,0.000744795528680038,0.0432428774270801,0.0124584774815556,-0.00307208806757055,-0.0205273363988407,0.024245379008359,-0.0134428260899529,0.0314804383665682,-0.028969065252654,-0.0064674964808845,0.00798144176255877,0.0193174329981344,-0.0288529237801377,0.00406732973827975,-0.0144560845919123,0.0110164124665423,-0.00955945224286639,-0.0545288139435434,0.0170287305006378,-0.000680183810149126,0.0024290115486269,-0.00876960500598524,-0.0266008721473565,-0.00185633752652288,0.0121658388274842,-0.0384396321249064,-0.0245571274719458,-0.00213105397050193,-0.00383992821153696,-0.0314562036582747,0.0657761442098276,0.0292419040426184,0.0224497858697194,-0.0139972208370857,-0.0177083038360072,-0.0083076473262631,0.0345854348633647,0.0405795223133907,-0.058878512040989,-0.0105817283083477,0.0158486201823436,-0.0414540886602423,0.0424486368660614,0.00234067049466794,0.0172159109301202,-0.011910842128249,0.0339417099241619,-0.0400173911136632,-0.204232602176214,-0.129625279640441,1,-0.362750356199483,0.327446005403706,-0.0573670971614149,-0.0481522518801468,-0.107667765575151,-0.0416487959000454,-0.0617375154532641,0.108593069182523,-0.101673583866986,-0.00418727567554837,-0.0312490363373017,0.220475515296279,0.0129555610157242,-0.00750850814043463,-0.251131047618684,0.0690000039486968,0.244167571012777,0.0360839672056371
"TotalWorkingYears23.",0.0114728822997345,-0.0429682897492142,-0.0047385785706125,-0.0367456271517397,-0.00125145676275072,-0.0170353432512304,-0.00548875064268306,-0.0158558142607273,0.0105281419788886,-0.0516907634209811,0.00596468602507794,0.0212512999625548,0.00100129337805104,0.0290080466876324,-0.0427726940309455,-0.00464908322146334,0.0121794867371812,-0.00773999910641714,0.0088459075979432,0.0282241535145254,0.0013311711845795,-0.0158700774362434,0.0306819622537923,-0.0281374231317266,0.0122167664704483,-0.0202344961518774,-0.0306844508328235,0.0128262857322714,-0.00232068635452467,0.0161212535637153,-0.02036102153477,7.54465392085305e-05,0.0167680371410545,0.0213574181427901,-0.00245691048520265,-0.00372636224211387,0.00229897765144191,-0.0115116084844699,0.00161325268247737,0.0329785452435801,-0.020594691033361,0.00602872055121515,-0.113368305978344,0.047383587544692,-0.0420005322618994,0.0083539145041483,0.0125632344939402,-0.00712455733046434,-0.0270026493434661,0.0140705852997808,0.00597099336897583,0.00486389817098291,0.0371514648222629,-0.010599471781212,0.0286631963152775,-0.0246758484799172,-0.0412626731347314,0.0267119511104995,0.0137146529942966,0.0145681710294787,0.0219010854452878,-0.520896415542684,-0.330610014311848,-0.362750356199483,1,0.0267051258509685,0.218172711999517,0.197920837809312,0.142034648276429,-0.391044740922522,0.147605136763664,-0.138993683282981,0.277707004849898,0.0913044629059427,-0.179344041702483,-0.0996169888025431,0.0463681543717012,-0.00155260823586756,0.0515239343708323,-0.12338768845703,-0.0113652852828701,0.0218829482017602
"YearsAtCompany15.",-0.0679928476482246,0.018189501266774,0.00801787414899478,0.0254571003242756,-0.0515027214674621,0.00225667967418344,0.0252342670057853,-0.00183171186432694,0.00722834689509996,-0.00461235374526503,-0.00665596383850787,0.0195517901727124,-0.0387262272208845,0.0275759264972889,0.00882712294411628,0.025599716845954,-0.00746147790672404,-0.0279716910699227,0.00768330585127251,-0.00151511136081783,0.0068626872125117,0.00593499102087129,-0.00497464142402621,-0.000371961107395521,0.00479066070031869,-0.00761776546204569,0.0218887939167751,0.0160464506566422,-0.0455155759634648,-0.00313392793710039,-0.077001811911687,0.0407828179341391,0.0231262987567213,0.0265087451804907,0.0164588266705278,0.00443161823984272,-0.0182983311105363,0.000385831084864525,-0.0369317897801498,0.0117942972454438,-0.0348056166720112,-0.0116226727738331,-0.0339486955952064,-0.00424307271546833,-0.0304088582744155,0.0646595288516938,0.00833439545446003,-0.00630933187550508,-0.00693648436116988,0.0157671582123253,0.00435555710934732,-0.0543481987013794,0.0400433623320176,-0.0312316640783929,0.0183106406201261,0.0167408035686372,-0.00988913490408153,0.0285048894229858,-0.00739678652583673,-0.0158327242121032,-0.036225851502261,-0.187700003624206,-0.0689666923870345,0.327446005403706,0.0267051258509685,1,-0.10670369193133,-0.152398009152679,-0.227235196007395,-0.171797970383304,-0.0955011483454753,0.374595136458788,-0.20477759353725,-0.105704786117917,0.01027069335706,0.560580775792556,0.0441125094595718,-0.0327762000792871,-0.221251583266878,-0.029880722782076,0.288981294704335,0.0238741185951508
"YearsAtCompany2",0.0431263717867416,0.0107995754069586,-0.0234250974562965,-0.0302036796682752,0.0160985696407147,-0.0416440342330299,0.0361811327935473,-0.00211772113499169,-0.00808528302653718,-0.0160367740123837,0.0304881034910546,0.0306503414284823,0.0154252575404871,0.013500679359811,-0.0355623523774819,0.00906024013143897,-0.0138230454622001,0.00110344732145245,0.0376779987744685,0.00469575345082585,0.0253633071621708,-0.0134598122619624,-0.0162001557849061,-0.0137618036332523,0.0308644217390663,-0.0326996691707638,0.0302644162551727,-0.0460789147956704,-0.00575326406449667,-0.00165296443403666,0.0232039819236069,-0.00657723960026916,-0.00213544229253343,0.0492694430653003,-0.0119460680015144,-0.0309864535268664,0.00437845659743713,-0.00696075419656343,0.00886639145996991,-0.000574901102314351,0.0121603667689278,-0.0202716955506129,-0.0669742517896634,0.0987092651606732,0.0321867407701004,-0.0129094050269709,0.00665536501419737,-0.00165543570033917,-0.0463372692745701,0.043786928090976,0.0123579530932032,-0.0113183234498938,-0.0188738710417259,0.00869743881816152,-0.0246460375615107,0.0290556243469765,-0.0220950698861092,0.0248260599527955,-0.00121466484604325,-0.00289718926796436,0.0170558026319711,-0.114617808082077,-0.0742722757749261,-0.0573670971614149,0.218172711999517,-0.10670369193133,1,-0.135362625704899,-0.201834347805111,-0.152594016753583,0.318348746046564,-0.162824933473498,0.432700600339545,-0.10052048934016,-0.214689845593227,-0.109094241887503,0.00357946958102845,0.0272632588678207,-0.00533208913881992,-0.0600062673187642,-0.0328910479933937,0.00150165334229455
"YearsAtCompany3.4",0.00358289159903035,-0.0431706152027977,0.00279594029537949,-0.0230586692058331,-0.0358497487715805,-0.0141645536627997,-0.00132181002928533,0.0647202214663726,-0.0444596525851343,-0.0237027535912901,-0.0250283985120685,0.0583708163570162,-0.0388517067618163,-0.00529295523644063,0.0539243659569001,-0.0259806516172339,0.0232645586018957,0.00892537719119316,-0.00994429788843453,0.0054978978124947,-0.0169778076608891,0.00611111792368427,0.0180943871987491,0.0192858052474475,-3.97974369576673e-05,-0.0103462691046783,-0.0412813560880375,-0.0167349135631001,0.0714891469629026,-0.0155264417896264,0.0596083090830867,-0.0242574031760386,-0.00387895664262881,-0.0110912528501844,0.00209809459225399,0.0252526033852109,0.0217468142403779,-0.0211933333138199,0.020917718105184,0.0145005024587357,-0.00432259590867362,0.00867065286855564,-0.0710030597510133,0.0522909299473137,-0.0427355817487126,0.0246298397106135,-0.0140217096787094,-0.0129534787825756,0.0175970878077248,-0.0150008185645729,0.0145940517759514,0.0120431605143032,-0.0223199823790828,-0.00438056205864303,0.0137192521076297,-0.0328352839091996,-0.0163831064327503,-0.00245428466182754,0.0063391179633586,-0.00793496986586682,0.0254358732515378,-0.0613890226447996,-0.0969638829454567,-0.0481522518801468,0.197920837809312,-0.152398009152679,-0.135362625704899,1,-0.288266996458975,-0.217940203763731,0.178059181679621,-0.232552363021776,0.457172767992657,0.157395928050905,-0.306627675776766,-0.155812277651798,0.0521975565599137,0.0106059207171263,0.0360440566225574,-0.00583918632197673,-0.0592921301382165,0.0305743882851169
"YearsAtCompany5.8",-0.0864526014748803,-0.00240768473057614,-0.015464536793333,0.000295108074289598,-0.00757197743511303,0.0209924197282071,-0.0479962049235772,-0.0119452058676799,0.0538428215733664,0.00323022298852412,-0.00339797484414912,-0.0650974464530252,-0.00357545424466187,0.0157391493115377,-0.0131569319615667,0.00575737768424334,-0.00273158582676572,0.000335381848894133,-0.0205423137095975,0.0274923128125315,0.030345150059182,-0.028689350474394,0.00532490272176799,-0.0277254694677456,0.0111400098706689,-0.0300944857840499,0.0224385399781898,0.0291781019306719,-0.0366645733855698,0.0122587667871179,-0.0333005109469685,0.0270795839153584,-0.0412294366970807,-0.0389415243683682,-0.00310628067672914,0.0112688301228429,0.0194387679483168,-0.0175275892890585,-0.00118654779824708,-0.0332575378471321,0.00152485693964602,0.00973768769785933,0.00201403338393066,-0.0276517539893057,0.000712111645957961,-0.0259043449481069,0.0219392797296799,0.0253293421529686,-0.018562026346364,-0.0173335781745296,-0.0202992621380536,0.0290451082886822,0.0402690719551906,0.00467092571776356,0.017842895337002,0.00906252813241235,-0.00183417571154127,-0.0042577821357548,0.0131017929806246,0.0240827253947343,-0.00713644830469172,0.0189202861555177,-0.00771418616997413,-0.107667765575151,0.142034648276429,-0.227235196007395,-0.201834347805111,-0.288266996458975,1,-0.324962807555629,0.0121695528376204,-0.0445925022005515,-0.135391390094971,0.225957854399013,0.306414430806072,-0.232326089096699,-0.0153460019999376,0.0105519434362983,0.0983616745221724,0.00865534838090299,-0.0536077405674019,-0.013304768960975
"YearsAtCompany9.14",-0.0680898854308436,0.00778794059555686,0.0320306847643844,-0.0058185529818608,0.00629567790079201,0.0158648252805153,0.0155543880512411,-0.0237556183870769,-0.00825972722895192,0.027107698897583,-0.00707163123926503,-0.0180732713885148,0.0713361101177113,-0.0528017883554958,-0.018168917521564,-0.0157763009747672,0.0135712573246848,-0.00538603875840078,0.0197132544908563,-0.0439567149528763,-0.00531054102374674,0.0105608787054841,-0.00275801357151101,-0.00197969257611482,-0.00853882665055161,0.0434566399426512,-0.000204047829427345,-0.0146838647831645,0.00997625310787856,0.0138542067045261,0.0274412902503525,-0.0209001881333815,0.017017784602489,-0.0277306532568924,-0.00806566595573876,-0.0129455018951251,-0.00253375278562284,0.0347751627139368,-0.0319759815389005,0.066231388466732,-0.0500546247361646,-0.00650907394207593,0.0681978517598003,-0.0954106637860891,0.023431320222022,-0.0281888085489492,-0.0276025183051782,0.0398879221682258,0.0190666314763516,-0.0282244069349391,0.0095370138970518,0.00164792160768323,-0.0229841771440637,0.0554116713455689,-0.0366911988467794,-0.0249864009809663,0.0301767987919017,-0.021647514345975,-0.0569940300017036,0.00698738336073145,0.0164286708541008,0.391613177716373,0.2476053691323,-0.0416487959000454,-0.391044740922522,-0.171797970383304,-0.152594016753583,-0.217940203763731,-0.324962807555629,1,-0.0836076315972377,0.285000292020309,-0.230363705177706,-0.132812509934012,0.331035889473758,0.183486494903779,-0.0160715093363236,-0.0064485325031151,0.063558715056895,0.0872600430478074,-0.0439726883044911,-0.0541173841743719
"YearsSinceLastPromotion1.3",-0.0252231447372945,0.0340706546516022,-0.00572689031655648,-0.00760716478186731,0.000707235560616103,-0.0104521466484389,0.0114971583351321,-0.019998553731281,0.000695097390760464,-0.00530473163836579,-0.0164979710011683,-0.0237271961937829,0.024953556431882,-0.00542453324183983,-0.0202400170251128,-0.0100079950035644,0.0214464081872152,-0.0171330293249325,0.0271853114112447,-0.020909940283713,0.00753722698782991,-0.0193496123270953,-0.00372833245808987,-0.0153927564339224,0.0265719002595417,-0.0223946957709682,5.66964445296686e-05,0.00809708278879382,-0.0134409131901622,0.0597767019425626,-0.0109312068831149,0.00691779086590974,-0.025714269619151,-0.00770670135161962,-0.00607189073535708,-0.000658818693726923,0.042803502962254,-0.03974197532517,-0.011730510156257,-0.0158863130658422,0.0217437562851903,-0.00953257852858953,-0.0705281865910851,0.0238831674935495,-0.00106089479584475,-0.0281894564466747,0.00699045794276231,-0.00277638149491882,-0.00708086214120807,0.0271039482521458,-0.0266078022463317,-0.00943763053453648,-0.0430527072778282,0.0254972557922279,-0.00942483542920091,-0.0227429042387176,0.0176835782160417,-0.0207734914541543,-0.0136241436941469,-0.0078654773541052,0.00963342406013943,-0.0195068963218349,-0.0358557368067363,-0.0617375154532641,0.147605136763664,-0.0955011483454753,0.318348746046564,0.178059181679621,0.0121695528376204,-0.0836076315972377,1,-0.419598200214655,0.296035709313923,0.0414687263420883,-0.0996995445217673,-0.0736130486927319,-0.0121740562431074,0.0443089886887785,0.0179605485247919,-0.0495951885055854,-0.0159263186747291,-0.0039995352907364
"YearsSinceLastPromotion4.",-0.0433372732946348,0.00568820671206579,0.066411082428957,0.0148890047699763,-0.0107560634467718,0.0146598396918069,-0.0226914116151236,0.0510642755741904,0.0221459748628397,0.0313575705950116,0.0112316001503531,-0.0397817399554904,-0.00638368607536231,-0.0057991469389168,0.0138869242852664,0.00490998991453081,0.00815943053085651,-0.032126134912521,0.00251921412887147,-0.0104718266693263,-0.00678752292266088,0.0202891928557659,-0.0213137511594617,-0.00931306062355161,0.0312100795179167,-0.00663496651730912,0.0181365982326022,0.0016916836694474,-0.0258864030506063,-0.026565711101622,-0.0162237301582299,0.0234909142900936,0.0069518610947979,-0.00840298012013841,0.0398590169825819,0.0115425648850062,-0.0158099774244478,-0.000739765085042462,-0.0434149103139418,0.0758871419427706,-0.0589091512742818,-0.00128423140332045,0.0234162374937763,-0.0398584737894595,0.00676523301859864,0.0348077350439873,-0.0323323477633451,0.0113772922134956,-0.024827703888981,-0.000885154663518728,0.047286223399611,-0.023826791570202,0.0390877269193943,0.000389022544113207,0.00547092447027408,0.0199572472444358,0.00865965258897813,0.0156867517078901,-0.035973113224937,0.00211190012520104,-0.0114946143955099,0.048383217877076,0.15087449724314,0.108593069182523,-0.138993683282981,0.374595136458788,-0.162824933473498,-0.232552363021776,-0.0445925022005515,0.285000292020309,-0.419598200214655,1,-0.265453100192802,-0.0888444163668324,0.287362475069982,0.299794035856923,0.0152316897974871,-0.0328168544989459,-0.087627518895683,0.0479992542016329,0.130443676530429,-0.0139981722431659
"YearsWithCurrManager1.2",-0.027113498639211,-0.0346581964427713,-0.000434453503176958,-0.0106197109816327,-0.00220874063764586,-0.0262682049434048,-0.00193629098669788,0.0192343183799044,-0.0134606353695717,-0.0203751436904524,-0.014395453884142,0.033914183428007,0.00599205144174396,0.0223586585157045,-0.0342633961931378,-0.0215561466886069,0.0268111002650254,-0.0119163920884982,-0.00148281544433491,0.0206005036542139,-0.0105963320150405,0.0140062319824064,0.0210849714971141,0.0122014521299151,-0.0079547653148045,-0.0161383474518675,-0.00928474990825116,-0.0171737068179919,0.0412946331167203,-0.0193623163149236,0.0232336979614495,-0.0153010498635515,0.00869097169823123,0.0226576312627113,0.00746445118637175,-0.0119163920884982,-0.0171235898096752,-0.0260011258238085,0.0153809404875043,0.0291178969378909,-0.0140904595854501,-0.00333861670633914,-0.0720850444903101,0.0701591976207056,-0.00343200043226357,0.0173510521535865,-0.00849667708774001,-0.00921484372184309,-0.0221562931391121,-0.031007759410236,0.0218445492056624,0.0611430841112052,-0.0110167229965245,0.0189728766135319,-0.00869050034300397,-0.0106516779317444,-0.0289206409226306,0.0526889248560386,-0.0348536572044789,0.0133535985320685,0.0106998564365566,-0.101459283148378,-0.114531038895633,-0.101673583866986,0.277707004849898,-0.20477759353725,0.432700600339545,0.457172767992657,-0.135391390094971,-0.230363705177706,0.296035709313923,-0.265453100192802,1,-0.20668783087939,-0.441440136123245,-0.22431697622219,-0.0163238085775282,0.0356598071307018,0.049295776637586,-0.0158806597303865,-0.10317926227576,0.0315789384865714
"YearsWithCurrManager3",-0.0257788754431806,0.00210971895883382,-0.0240520568710525,-0.0210864060689817,-0.0183956145149341,-0.0171256690847678,-0.0116878933928783,0.0308497392025966,0.0254452044554442,0.00744293109019075,-0.00418620317363377,0.00330095454649478,-0.0108322644595006,-0.00725999659108134,0.0255314506706475,-0.0291291595568768,0.0453267313592532,-0.0170779265557008,0.0416210069399084,-0.0184492493088438,0.0142834697435478,-0.00956760761404365,-0.0415773919715085,0.0199293187053133,0.00692828422708158,-0.0191081053275658,0.0587985764718974,0.00792498904117391,0.0240226279413806,0.00702928452471933,0.0474944979738259,-0.012616341463369,-0.0112638061811217,0.00157263463441484,0.00616101609159125,0.0203015608522036,0.0339536184392202,-0.0243223162102052,0.000358157845494795,-0.0170529454543672,0.00702265959296786,0.00199097183595737,-0.0138643372511879,0.0220986207533811,-0.0374464330400254,0.013502142760095,-0.0315346640604976,0.01248469848931,0.0466654507655697,-0.0307101718620829,0.043571055889868,-0.0375561958377271,-0.0250985692021359,-0.0216997426255628,0.0228768072808448,-0.00653768438499044,0.020003524269375,-0.050166756076529,0.00566118751664562,0.0192747413495758,0.0114647995002169,-0.0186646604077864,-0.0521047342623891,-0.00418727567554837,0.0913044629059427,-0.105704786117917,-0.10052048934016,0.157395928050905,0.225957854399013,-0.132812509934012,0.0414687263420883,-0.0888444163668324,-0.20668783087939,1,-0.227702172987628,-0.11570643161805,0.0403620198075916,0.0247902199481761,-0.00209330548924245,0.0199774554672864,-0.000455147706866796,0.00516250260157144
"YearsWithCurrManager4.8",-0.0684799827303775,0.0205640884308343,0.0540812610975181,-0.0198968357501554,-0.0374795135899078,0.0339401214459636,0.000334368165000467,-0.0057616827087503,0.0118363466838684,0.0109034672944238,-0.00115962099812298,-0.0555453415415448,0.0276129972871965,-0.020770001172159,-0.00780512553277317,0.0198959553866307,-0.0337713047952051,0.0252155174300556,-0.0275548496741786,0.0183064596104796,-0.00748096663882947,0.0156544750886158,0.00109872645242792,0.018579579734416,0.00471142406224862,-0.0305485175721488,0.00411158854250817,-0.00119841364993487,-0.0376838321789617,0.0242241360955151,-0.0314068232781315,0.00774478215042535,-0.0219449387297485,-0.0535451644943805,0.00268616800283714,0.00598267649250365,0.0162213947959537,0.0423319879993388,-0.0633085256903475,-0.00386639056861568,-0.00832768092198149,-0.00898764765523333,0.01664369571341,-0.0692087992452107,0.00717911253934076,-0.0496685054456314,0.00738847329109313,-0.00156440292639103,-0.0196625092498002,0.0383522445961787,-0.0456864584311441,-0.00618546630861448,0.0342638063351281,0.0213543875130012,-0.00333721383258394,0.0195156668301072,0.0013777164780715,0.00920984608017002,-0.0222656433682346,-0.00439658661864203,0.0314458371122917,0.244553990310924,0.133678903441957,-0.0312490363373017,-0.179344041702483,0.01027069335706,-0.214689845593227,-0.306627675776766,0.306414430806072,0.331035889473758,-0.0996995445217673,0.287362475069982,-0.441440136123245,-0.227702172987628,1,-0.24712370683116,-0.0153186357935413,-0.0027997686897364,0.0741412002305553,0.00500797799770119,0.0128261481082938,-0.0464003265202752
"YearsWithCurrManager9.",-0.0846146030197796,-0.00216098999178803,-0.0189696653328223,0.0368668159147417,-0.0353150570961863,0.00904810072457694,0.0180730103706662,-0.0164928873858476,0.00269547431731394,-0.00395364302936088,-0.00757821631147302,0.0345349949077558,-0.0176109506026547,-0.0108790791195227,0.0365008456593152,-0.000827681220264595,0.00738242555335561,-0.0116693735490315,0.0120202657928379,-0.030874694683651,0.0394789541917576,-0.0314740301856732,0.0247002971222933,-0.0539014357746686,0.0093724480304786,0.0174519266967135,0.00206827796038781,-0.0125949866667653,-0.0139124183805351,0.00981809752135023,-0.0480462246579802,0.0257446411815013,0.0277692453546949,-0.00323207115675402,-0.0223076514103577,-0.0275930102194047,0.0131383227221143,0.00347405547595132,0.0166872444456661,0.0395585081444695,-0.0436185644935142,-0.00131816113718842,0.00239765788849147,-0.0271987667553424,0.00730166235790258,0.0518006843454987,0.00479058766437704,0.0310626345277653,-0.00393141167596603,-0.0263484539081285,0.0184181280234806,-0.0257208457493108,0.0258638713488256,0.0158886314471138,-0.0116813566691466,-0.0172033528732675,0.0102338193591589,-0.0223577422595962,0.000323515647700389,-0.0274474610836276,-0.0405742640419678,-0.0574676111905561,0.0754173103508897,0.220475515296279,-0.0996169888025431,0.560580775792556,-0.109094241887503,-0.155812277651798,-0.232326089096699,0.183486494903779,-0.0736130486927319,0.299794035856923,-0.22431697622219,-0.11570643161805,-0.24712370683116,1,0.0437749745499598,-0.0246631489143981,-0.132720675771171,0.0308356142534685,0.159792445063992,-0.011438502534669
"DistanceFromHome11.",-0.0053059713479046,0.0127500720004421,-0.0138550680374915,-0.0110067983294779,-0.023851831708808,-0.0307624101043172,0.0307699608832506,0.00430749716372906,0.0177694712267969,-0.0192757540253341,0.00300520933931196,-0.00588022711416458,-0.0212838151333832,0.0281502740262723,-0.00936892514936469,0.0464548842315141,-0.0674583027856418,0.0325070710450613,-0.0141165737266376,0.0257746907301911,0.0237906506023494,-0.0184501226892993,-0.00580393817574331,0.000104204981599174,0.00838216620007335,-0.0177353204936175,-0.00431238020895361,0.0447739932435297,-0.0334806683918891,-0.0285952636125611,-0.0197857853087351,0.0185446645199314,0.0577906522847117,-0.0278992509596844,-0.0155657792584655,-0.000258091105327611,-0.000412409960061921,-0.00811079234355599,-0.0211100904361429,0.041012465441043,-0.0245793628766376,-0.0130863152914772,-0.00035459114996141,-0.0337672605994704,-0.0124230423505182,0.0196148770684604,0.0085892281046427,0.0593434388255349,-0.0347854632071857,0.00191435129669306,0.0273189951031826,-0.0316305101899359,0.00834511766822688,0.0191083298324828,-0.0354825925703431,0.0215610609738543,-0.0651484787776016,-0.00910392716784584,0.0361186743727692,0.0441119959755707,-0.0126614732173748,-0.0320909298270621,0.00110539217599389,0.0129555610157242,0.0463681543717012,0.0441125094595718,0.00357946958102845,0.0521975565599137,-0.0153460019999376,-0.0160715093363236,-0.0121740562431074,0.0152316897974871,-0.0163238085775282,0.0403620198075916,-0.0153186357935413,0.0437749745499598,1,-0.551508859953037,-0.0192771307252311,-0.000169071656137855,0.0214875352484171,0.00882166727695009
"DistanceFromHome3.10",-0.00361436541509477,0.00993919994063189,-0.0207749173875083,-0.0329591561338789,0.0514813491929606,0.0200752507493258,-0.0332251730437027,-0.0220086665534103,0.00758056309959564,0.00541213431202903,-0.0204297126807565,-0.00427387242341312,0.0141016485616891,-0.023648189311925,0.0125043536037189,-0.0365069402287281,0.0317954277563581,0.00666274759439401,0.0478576301728744,-0.0193898265720347,-0.0295375166881675,0.0392565162500689,0.00701809641716674,0.01923423184455,-0.0156674017255006,0.0128169559973485,-0.00255255714998223,-0.0494394812871686,0.0431692233071409,0.0278721972710766,-0.00982862068983955,-0.0335463947178171,-0.0311880907774229,0.0047082262323602,0.0194587756595939,0.00462644536085734,0.00477895459634524,-0.00287249798399508,0.0411325689072754,-0.0138561237932051,-0.00399699878284904,0.00810361453376962,0.00474933323135765,0.0206776334645999,0.0367051063353684,-0.0497507977130024,-0.018443126071499,-0.047280219531804,0.012197238440323,0.00091408372419221,-0.0260439543715053,0.0252859207713722,0.0221678437661447,0.0134277663729121,-0.0155928752189518,-0.00161609639236346,0.0419490469906362,-0.0296992985519314,-0.0428122622182684,0.00915325182910024,0.031563873310013,0.0338746640270076,-0.0361577081976806,-0.00750850814043463,-0.00155260823586756,-0.0327762000792871,0.0272632588678207,0.0106059207171263,0.0105519434362983,-0.0064485325031151,0.0443089886887785,-0.0328168544989459,0.0356598071307018,0.0247902199481761,-0.0027997686897364,-0.0246631489143981,-0.551508859953037,1,0.0505196706548019,0.00317893257730365,-0.0390056744006055,-0.0261867071410197
"Age26.33",0.0967222222043444,-0.0231065103675286,-0.0256451430582125,-0.0113798437678863,-0.0207409537671178,0.040794776764756,0.00678612939701548,-0.0144994643595023,0.0226544945076388,-0.00753092387234162,0.0152037256118324,-0.0053535183116401,0.0198776752584251,-0.0288972146068089,0.0134219908688456,-0.0315295943286373,0.0244740921891191,0.022991039792951,0.0457617095464338,-0.0362334941704841,-0.00188691868569707,0.0102586790990563,0.0133587591872762,0.000735491435268594,-0.00816524682993269,0.00520589068306577,-0.013171352763109,-0.0186557886607004,0.00886278853159527,0.0310256611635999,0.0125835083614772,0.0321676046031946,-0.0527514700330694,0.0271017781578816,-0.0260090124038669,0.022991039792951,-0.0100036858415622,0.0353915898514111,-0.00253384374266789,-0.0313457618972355,0.0212738856844733,0.0237624047149339,-0.0197343064352638,-0.0566401727525184,-0.0331555578006281,-0.0116199875559628,0.0119389448349075,-0.0468974497172662,-0.00906044296516187,-0.0085630120088041,0.0343053157413632,0.0246308581885795,0.000966072097003601,-0.000334392078996077,0.0256211265979216,-0.0255268201541103,-0.0117869369972297,0.0077569003019425,-0.00536886719014117,0.0142820539029645,0.00310458011481111,0.126339407654543,-0.0318036255736264,-0.251131047618684,0.0515239343708323,-0.221251583266878,-0.00533208913881992,0.0360440566225574,0.0983616745221724,0.063558715056895,0.0179605485247919,-0.087627518895683,0.049295776637586,-0.00209330548924245,0.0741412002305553,-0.132720675771171,-0.0192771307252311,0.0505196706548019,1,-0.318411535979621,-0.569988327246672,-0.033908103095399
