"","Attrition","Gender","MonthlyIncome","PerformanceRating","Education2","Education3","Education4","Education5","EnvironmentSatisfaction2","EnvironmentSatisfaction3","EnvironmentSatisfaction4","JobSatisfaction2","JobSatisfaction3","JobSatisfaction4","WorkLifeBalance2","WorkLifeBalance3","WorkLifeBalance4","BusinessTravelTravel_Frequently","BusinessTravelTravel_Rarely","DepartmentResearch...Development","DepartmentSales","EducationFieldLife.Sciences","EducationFieldMarketing","EducationFieldMedical","EducationFieldOther","EducationFieldTechnical.Degree","JobLevel2","JobLevel3","JobLevel4","JobLevel5","JobRoleHuman.Resources","JobRoleLaboratory.Technician","JobRoleManager","JobRoleManufacturing.Director","JobRoleResearch.Director","JobRoleResearch.Scientist","JobRoleSales.Executive","JobRoleSales.Representative","MaritalStatusMarried","MaritalStatusSingle","NumCompaniesWorked1","NumCompaniesWorked2","NumCompaniesWorked3","NumCompaniesWorked4","NumCompaniesWorked5","NumCompaniesWorked6","NumCompaniesWorked7","NumCompaniesWorked8","NumCompaniesWorked9","StockOptionLevel1","StockOptionLevel2","StockOptionLevel3","TrainingTimesLastYear1","TrainingTimesLastYear2","TrainingTimesLastYear3","TrainingTimesLastYear4","TrainingTimesLastYear5","TrainingTimesLastYear6","JobInvolvement2","JobInvolvement3","JobInvolvement4","PercentSalaryHike12","PercentSalaryHike13.14","PercentSalaryHike15.18","PercentSalaryHike19.20","PercentSalaryHike21","TotalWorkingYears10.12","TotalWorkingYears13.16","TotalWorkingYears17.22","TotalWorkingYears23.","YearsAtCompany15.","YearsAtCompany2","YearsAtCompany3.4","YearsAtCompany5.6","YearsAtCompany7.14","YearsSinceLastPromotion1.3","YearsSinceLastPromotion4.","YearsWithCurrManager1.2","YearsWithCurrManager3","YearsWithCurrManager4.8","YearsWithCurrManager9.","DistanceFromHome11.","DistanceFromHome3.10","Age26.33","Age34.37","Age38.","ActualWorkingHours"
"TrainingTimesLastYear4",-0.0251784315170161,0.00625599346408402,-0.0528392220681805,-0.0203379240680241,-0.0357121812385814,0.00616576993799368,0.0330495684468192,-0.00326084823241478,-9.91662374557039e-05,0.0143640449446061,-0.0155866601867494,-0.0122045734538854,0.0234500598420796,-0.0243052017377822,0.0458785764297951,-0.0633733506623375,0.0423793082808786,-0.00977068142108809,-0.0328211276487322,0.0064422614289903,0.00160973249546066,0.0368433189954479,-0.011208717299413,-0.0268770395575914,-0.00658237783031798,0.00277251402311703,0.0131221970985816,-0.055510112161386,0.0125177092286106,0.000871569840857147,-0.0219750475078933,-0.00706527633049749,-0.042845423919448,-0.017611316142421,0.0383937817040677,-0.0309445358952059,0.0387900526520101,0.0361098964299789,0.0246556076776362,0.00651505826413609,-0.000271374755923037,-0.0271260593930144,0.0327102600863313,0.00654300379758419,0.0354445555262132,-0.00709389310427725,-0.0158116382888461,0.0435640401904517,-0.00387819712314923,0.0186689055084189,-0.0024492126442367,0.0292011007307128,-0.068218538378689,-0.231876697723206,-0.214050119644661,1,-0.0892819616512975,-0.0648933054724725,-0.021499505568591,0.015991611380352,-0.00301629995960086,-0.00289270470351282,-0.030189256340773,-0.000642135687678602,0.026912281949289,0.0337726151271189,-0.00817801727288704,-0.0335460363424084,0.0385705759120424,0.00969886309646798,0.00318874541666955,0.0155866982219297,0.0149347650990121,0.00495579096819932,-0.0200339521265501,-0.0246010744739934,0.0406358520787434,0.0227388410468814,0.0454106333094873,-0.0529418303407762,0.0206756968166484,0.0283099368152843,-0.0258013366403927,0.0382248642029579,0.00656638913803373,-0.0301221184485166,-0.043215981818386
"TrainingTimesLastYear5",-0.0114345595162778,-0.00893487391376171,0.0367729063398819,0.0243239250807829,-0.0243899367604662,0.0256519297165191,0.0134870019121514,-0.0398153335577279,0.0269454006549268,0.0108764864646373,-0.01405607548804,-0.0222166861477179,-0.013569299790744,-0.000629247076819144,-0.00781313137705479,0.00886772617332315,-0.0341009360188065,0.0107272557564814,-0.0254222270177164,0.0217911392714588,-0.0114645955079162,-0.00365191941374142,-0.00750974434012023,0.0335184995770631,-0.0152487313605727,-0.0266776169362884,-0.0422443981541667,-0.0133903283898487,0.00268018315464495,0.00334752673135941,0.0212023794386617,0.000197333992195379,0.0132461890901144,0.0231158006552596,0.0191480773678725,-0.0237771488790261,-0.0265747277167274,0.0357127107552452,-0.0127598801121808,0.00512083016234634,0.00443628629594737,0.00183358139644611,0.0783948496720496,-0.0161398135685189,-0.0248007594089915,-0.0250037829517915,0.00210541393405194,-0.0544671702789907,-0.0432093707736634,0.00897515819405703,-0.0233692946347868,-0.00773192253939835,-0.0668618086323568,-0.227265135811164,-0.209793092575043,-0.0892819616512975,1,-0.0636027079316166,0.0238116903994433,-0.0242956772341916,0.00346922821534728,0.0139752554184857,0.000995847632838743,0.0015358383383714,-0.0142368329213194,-0.0227365309221655,0.0365368034455139,0.00572165187983403,-0.0574383337446111,0.00513473517443652,-0.0534526103271261,-0.0143209203607826,0.0108252866498256,0.0235378115926306,0.0129453797461287,-0.0109060909502984,-0.0253579172448937,0.0585341557386637,-0.0366560474224186,-0.00235907839365237,-0.029225231780069,-0.0309107488415837,0.0247561024841436,0.0202999395415713,0.036143387935043,-0.0522789386644405,0.0470908647687654
"TrainingTimesLastYear6",-0.0575152881846556,-0.000917803826499988,0.0695928321432534,-0.0117545764246444,0.00470278745110073,0.0376356097720108,-0.0498885163338508,-0.0203147822975203,-0.0116280436828588,0.0115792638438228,-0.0122194814200365,-0.0269390114730905,0.0166091872449658,-0.0096486076881043,-0.00108825230808183,0.0155647083411835,-0.0180544790505281,-0.051384786561625,0.0328745345671246,0.021320668480123,-0.00922880572471099,0.0367288586445304,-0.00988591077223643,-0.020108460858228,-0.00729975718836644,0.000129194305154969,-0.0213214043618351,-0.0137363535047275,-0.00797226514720529,-0.0315292855692594,-0.00490008234218945,-0.0132185477043497,0.0346495474110706,-0.0138703755188989,-0.00688898197166446,0.00861594696278769,0.0347213027267623,-0.0523907825145663,-0.0181757761925124,0.0216502534001328,0.0500127207126657,0.00428542169393768,-0.0130716548482302,-0.0382083324011184,-0.0288576870880921,-0.0315292855692594,-0.00304160807757651,-0.00146296341841574,0.0864453832853307,-0.0202819339626941,-0.0531162969674848,-0.00989663252851113,-0.048597540777247,-0.165184384490083,-0.152485081988441,-0.0648933054724725,-0.0636027079316166,1,0.00574728509971811,-0.0253315016337853,0.00549608537180363,0.041515273213442,0.0202411418435604,-0.0482738760212121,-0.00747394249566188,-0.00446700626106384,-0.045752038069763,0.0246218870145397,-0.00933783184004963,0.0381538324109112,0.0417348986157889,-0.0214320083040805,-0.0212431190157003,0.0107511950445186,0.013926674066539,-0.0434335564276324,0.0402881479937959,-0.0109978242661722,-0.0248563047283408,0.0356551559604083,0.0276281073974578,0.0112311972949638,0.0198006654362444,0.00187225331237646,-0.0157960939712503,0.0268354211870965,-0.00888006861697281
"JobInvolvement2",-0.000632302487612311,0.00986875909591622,-0.00158491114723753,-0.00447742996068755,0.0239519085337402,-0.039063920257021,0.000146964926718571,0.00616671190798906,0.0276623731477766,0.0131081695178235,-0.0206358294924062,-0.00446635683385243,0.045548409735979,-0.0466054981222785,-0.0465799434794904,0.02523513141824,0.014722339892,-0.0309294980161321,-0.00155556897152486,-0.0220077196561993,0.0329115201043488,-0.0231687852056932,0.0232038937547704,0.0295141776599137,-0.011310424164573,-0.0141684404342801,-0.0257783322379336,0.0454809069604081,0.00130958448058186,-0.00152727087554187,0.0242408314405628,-0.0186681917797589,0.00886051642472269,-0.00419814102766158,-0.031232414553338,0.0232436786768557,-0.0261792641418218,0.0280628476815294,0.0314903114495054,-0.0499529166836285,-0.0267816743257452,0.0309206404330694,0.00917487455971477,-0.0232180778048612,0.0301783440918114,-0.024225190569655,0.00799274854038422,-0.000600650446090188,-0.0130025304088067,-0.0262763624149265,0.0263010946529486,-0.0049732743265242,0.0107455567212554,-0.0107591039671532,0.0130253535132194,-0.021499505568591,0.0238116903994433,0.00574728509971811,1,-0.704365017310754,-0.19337037247451,0.00758853026351703,-0.02829818101416,0.0332777329992022,0.0148267446387376,-0.000660466799670906,0.0110790602040539,0.00543840269855174,0.0179208217460566,-0.00710042614432925,-0.0298038390977046,0.0119010959024485,-0.00248166712354435,0.00391641725572661,0.0430277782829005,0.0281338111562122,-0.00265317565275447,0.017604895413813,-0.0225755221806042,0.0198573816349899,0.0172955093403348,0.0211346878149031,0.0103120455327052,0.0030151085848575,-0.0231098533639263,0.0113117769778889,0.0169761915973586
"JobInvolvement3",-0.0279033748254452,-0.00318740311234753,0.0240277560043797,-0.00619320848122227,-0.047092223058953,0.0470223633406165,-0.0133672800918962,0.0225491078501169,-0.0424929046207338,0.00758997126531393,0.0108115476664158,-0.0134439416649413,-0.0505219844158878,0.0537158967602717,0.0385598184586917,-0.0455813324281674,0.0273509206361323,0.0508852640310399,-0.0215260734119511,0.0369159269527254,-0.0395936775900369,0.006612793690613,-0.0128785649013593,-0.0143492182133644,0.00679538660271974,0.0258918091423551,0.00742742571444223,-0.00516599712919073,-0.00459381185828487,0.010086004945151,-0.0299906546074692,0.0431002212160315,-0.0135137918864518,-0.00601265227539129,0.0155146192635657,-0.0300455954351049,0.0425275777474606,-0.00632622395004958,-0.012140198443531,0.00836444645738832,0.00302334375552975,0.0146515573970115,-0.0299962326899766,0.00458217932655281,-0.0444170084331804,0.0123256032546862,-0.0128048390126279,0.0155974624716563,0.0030824878773903,0.0263851088152032,-0.0254336645765384,-0.000775220219498764,-0.0180555196024328,0.00499293025332128,0.00566996904667537,0.015991611380352,-0.0242956772341916,-0.0253315016337853,-0.704365017310754,1,-0.394298758255656,0.00671076388658679,-0.00406134262173944,-0.0127776400908955,0.00631045901960867,-0.0060633677391299,-0.021978623908553,0.0281759633457557,-0.0423013717529477,0.0253506842689107,0.0150193574635192,-0.0279148419121249,0.0132227370948302,0.0230469412000876,-0.0277073251187556,-0.0119764639584204,0.0100680368536785,-0.00702560234144846,0.0238881030187971,-6.55988495493542e-05,-0.015218798750519,-0.0354058099457638,-0.0123255292456378,0.0235771698830648,0.013584931042472,-0.0365454040535547,-0.0115181164264431
"JobInvolvement4",0.0193999460506562,-0.023771423691913,-0.00231595715090741,-0.000736973727171823,0.0271087783811873,-0.0242961096451262,-0.00190859205051435,-0.0250460149334795,0.00800803315620821,-0.0116066769721495,0.0133568705161509,0.0271087783811873,0.000706686881443382,-0.0157448596488996,-0.0132586549409902,0.0355495970423421,-0.0485043265528822,-0.0240897787773113,0.0172473977980343,-0.0364824108107315,0.0329369075244812,0.00717653173762282,0.00801809331018526,-0.0188991182620802,0.00292174959983021,0.00410116805910077,0.00705973683661402,-0.0453295093446411,0.0314434223579144,-0.0283244236057978,-0.000176464352864588,-0.0122165019602983,0.00244943392286319,0.0020574943038266,0.0553024506197612,-0.021360340765266,-0.0365045225642161,-0.012054691415871,-0.0146552492806397,0.0184745777227342,-0.0113311502516535,-0.0699543925632835,0.0490999257544586,0.0121881881173401,0.0344762429439432,0.0236295770361592,0.020772296649253,0.00979988511784695,-0.01282307630816,0.00836756230785165,0.00373904901305139,0.0052938409463439,-0.0197221648770609,0.0147742055349605,-0.00257897200948479,-0.00301629995960086,0.00346922821534728,0.00549608537180363,-0.19337037247451,-0.394298758255656,1,-0.0238053888580709,0.0329960537575425,-0.00887642977491199,-0.0449118925505885,0.0237978197070399,0.0265257470112057,-0.0427021335466183,0.0392140031516356,-0.0227396089800433,0.0191235242759804,0.0334446657039487,-0.034740165314996,-0.012168279976026,-0.00182432466477908,-0.0191644839019004,0.0183719173470716,-0.00734311608623682,-0.00772789655935249,0.0174846684759099,-0.0150946689987488,0.0153907191798901,0.00115457089440602,-0.028434076137601,0.013404128770425,0.0436514450270993,-0.00549667711316481
"PercentSalaryHike12",-0.0134550054421017,0.0111213795672236,0.0401899607881825,0.167934155953238,0.0408692877451422,0.0292709934926277,-0.0440683522639489,0.0354216969688323,0.0506482006653477,0.0118491582621429,0.0102951057498624,-0.0389098980357214,-0.0444658973792082,0.0412917834909579,0.00829166559706427,0.0152368218548423,-0.032060379413361,-0.0498528510087677,0.0474893709380219,-0.00954492048024291,0.0202014669497556,0.0166804837806665,0.0242220783533094,-0.0352288436269106,-0.0442547178200668,0.0346252071291621,-0.0308270978281106,-0.0574959059293181,0.0997975048267849,0.0162534116833487,-0.0428282941820288,0.0204602453249403,0.0157678047641998,-0.0495975673813613,0.0554305540168456,0.00466576837696739,-0.00374421720295393,-0.0128703198465235,-0.0112462101578197,0.00811544498482194,0.00430699308129951,-0.0440246676457594,0.029563790719554,0.0462758228722526,-0.0229471579603848,0.00978902929067428,0.00274789290570619,-0.0265125013588847,0.0122461700059543,0.0136039469336168,0.0185892836497241,-0.0278343587740335,-0.00331523341497031,-0.0199988962270705,-0.0174865706871544,-0.00289270470351282,0.0139752554184857,0.041515273213442,0.00758853026351703,0.00671076388658679,-0.0238053888580709,1,-0.244793621237754,-0.219817549325993,-0.122925180337606,-0.143447688614973,0.0337870340993598,0.0229984224774392,0.00194434606941921,-0.046195500918332,-0.0118559944539888,-0.0256132208888972,-0.018352413252743,0.00839417826264597,0.0219732956674454,0.0156510875445081,0.0108106255592131,-0.0289550029493771,0.0178901527075648,0.00445771499124528,0.0115104946617125,-0.0630516041911887,0.0415140114843998,-0.0116276199494985,0.0094285397722536,0.00163532037921218,0.0167970505395549
"PercentSalaryHike13.14",-0.0137952050513845,-0.010692779745268,-0.0245136600397926,0.2652505882936,0.0178190802841474,-0.0187895688760765,-0.0042928232595777,-0.00887507474072599,0.0354065060083106,-0.0020088795819117,-0.0279707920229013,0.00463633933446589,0.0391354283117355,-0.0324769738800729,-0.0235672026650334,0.0440748455489274,-0.0228326512904559,0.0377132127018335,0.0105870856400947,0.0123136621197706,0.00175863891704689,-0.0289121174402266,0.0269935203284502,0.0208005641399966,0.011170826035962,-0.0146818996470324,-0.0224504565176131,0.0105792342282983,0.00943014362438614,-0.0173113458373217,0.0476089186059768,-0.0722775589217381,0.0175906488384494,0.0354405240720781,-0.00576507617243721,-0.00456725401827342,0.01550507613492,-0.00270512293341075,0.0332774702587897,-0.0303750254393997,0.00214852936144031,0.0189648369820986,-0.0332639331605134,0.0112866652344568,0.0317313090113663,-0.0295953794853766,0.00116638204731847,0.00199173031390573,-0.0361159021286935,-0.0154494588116514,0.00510827610972682,-0.0370312849454593,-0.0127263914735832,0.0182229549151991,0.00522408029045175,-0.030189256340773,0.000995847632838743,0.0202411418435604,-0.02829818101416,-0.00406134262173944,0.0329960537575425,-0.244793621237754,1,-0.347199972185605,-0.194159289487996,-0.226574418875657,-0.0244979093507517,-0.0218104294013991,0.0161023063181201,0.0319297331134782,0.0272878560464188,0.0298272859904744,-0.00307091014070312,-0.00238790587302413,-0.0203700890349508,-0.0171358415440631,0.0141904516920414,0.0570802380819284,-0.0521702633789533,0.00706965253536772,-0.0220270442085421,-0.0118436008831079,-0.029135525552335,0.00955289457494805,0.0178043199021416,-0.00592892616226982,0.00407902835127287
"PercentSalaryHike15.18",0.0101167462970241,0.0546670673622398,-0.00866060861734637,0.238187310523697,-0.0591708090188892,0.00681980107968409,0.0201396322708849,-0.00392319552221303,-0.00332096427781038,0.0171880253702631,-0.0175949653739546,0.00332469628746027,0.0333073374118999,-0.0425865793429511,0.00792316549535421,-0.00457745989015125,8.30163149759636e-05,-0.0213586127212483,-0.0122088097983543,0.00671100988514192,-0.00788761820052971,0.0114020372755855,-0.0288649784528394,0.013866925450627,-0.00557545198876,-0.00242728192920457,0.00739994197095351,0.0209403126621141,-0.0197517523546022,0.0394120019133594,0.00411068350300862,0.0115915463702425,-0.0130264023622077,0.0269983337646668,0.0027558323294287,-0.00842062360181975,-0.0370751872728169,0.0302150611443582,-0.0668711178675185,0.0450801587352039,-0.0112098697790776,0.0301666746618647,0.00921635279828065,0.00932453440103963,-0.0106888950917248,0.0135297806745547,0.0110432782011877,0.00149682678078518,0.00999090275215601,0.0177262919522443,0.00921635279828065,0.0714000168662118,-0.0220377747249056,0.041471422790047,-0.00580482617287263,-0.000642135687678602,0.0015358383383714,-0.0482738760212121,0.0332777329992022,-0.0127776400908955,-0.00887642977491199,-0.219817549325993,-0.347199972185605,1,-0.174349392677496,-0.203457235712998,-0.0101684664447768,-0.0213957847864559,-0.0109590768078445,0.011677035521601,-0.00619013107055204,0.00253218367548967,0.00832885253966028,0.0268262612743703,-0.0636249778744392,-0.00946428648845728,-0.0400326976659931,-0.0333320003465237,0.00629037395325915,-0.022871937062389,-0.00269999277462583,0.0357160988469616,-0.0406569088224143,-0.00622716135181588,-0.0247070689387135,0.0244940046571126,-0.0289223158108744
"PercentSalaryHike19.20",0.011675933914784,0.0140042339085697,0.0106681059441704,-0.224652413263305,0.028854264168573,0.0228792641030644,-0.0179392736943032,0.0118033969858777,-0.0299792278124873,-0.0144929528304107,0.00611659686734548,-0.012701597413255,0.0211393770291196,-0.0150352718529335,0.00138798202484862,0.0271485214492433,-0.0426634741829071,0.0358286482827412,-0.037887501913308,0.0182577898740382,-0.0055272138683681,-0.0147651280219363,0.00874587616018372,0.0172583059217236,-0.000194919090355258,-0.017522928749144,0.0495322567340058,0.0184875214586153,-0.0214143148819543,-0.0459109187194987,-0.0205902546212699,0.0831659122415575,-0.00823415429826955,-0.0233247195507759,-0.0427108047558887,0.0402518372682521,-0.0234489637787762,-0.0263324391368707,-0.00479140174392842,-0.0101044155840603,-0.000622922470589771,0.0138476448286052,-0.00630608752824779,-0.0305099542025657,-0.0299507674433698,0.0199179651688414,-0.0309095969412506,-0.00700435762961252,0.0453910362706175,-0.0056617434756167,-0.00630608752824779,0.0062550287753686,0.0282541448341919,-0.0317817020721157,0.0245345632759122,0.026912281949289,-0.0142368329213194,-0.00747394249566188,0.0148267446387376,0.00631045901960867,-0.0449118925505885,-0.122925180337606,-0.194159289487996,-0.174349392677496,1,-0.113776254296789,-0.0278795590768542,-0.00470205018890317,0.035344089830015,0.0126455030949385,-0.0139743898119253,-0.00227904074448427,-0.00705434019218605,0.0210553523773293,0.0101974597596097,-0.00701274741070095,0.00185713215311736,0.010201490365623,0.0214362845041476,-0.00362785328989001,-0.0254421608770815,0.0471855096847423,0.00232918483985391,0.0122555224727962,0.0141701942494475,-0.0288215481767779,-0.00793181246621279
"PercentSalaryHike21",0.0285558809312894,-0.0481492683450106,0.0124965887405198,-0.854190071106897,0.0230394754266539,-0.0441151893547774,0.0196664722385977,-0.0546242622903074,-0.042577797552576,0.00376414409243905,0.0207591784966431,0.021201719540058,-0.0565680820316721,0.0713343630246592,0.0328084541550019,-0.0589052716933044,0.0289464709370869,-0.0237196185427217,0.00540571520516362,0.00302728063008883,-0.0113053058050786,0.019116764126874,-0.0254448706417051,0.00485696442986173,0.0228777665070013,-0.0304429874245553,0.0237509737844269,0.00582352267881553,-0.0297393013411578,0.00151016004249056,-0.0391012991745249,0.000517387254161792,0.00271274587740985,-0.0181344400882929,0.0173534341274721,-0.0247414900278346,-0.0122615687443286,0.0652294441580542,0.00756729596157247,0.00621824162954912,0.00465332511167498,-0.0387956814499194,-0.0293504268274666,-0.0306088374809878,0.0296311397010167,0.0323346292642125,-0.00804018028383118,0.042518449981649,0.0114763254056293,0.0136868094929916,-0.00841828916303056,-0.0349188862449662,0.00505399833910106,0.0223483308804509,-0.046982075757803,0.0337726151271189,-0.0227365309221655,-0.00446700626106384,-0.000660466799670906,-0.0060633677391299,0.0237978197070399,-0.143447688614973,-0.226574418875657,-0.203457235712998,-0.113776254296789,1,0.014161039773684,-0.0206014766488884,-0.0392366616719884,0.0219923340848636,-0.036089243510794,0.0122602048511532,0.025367434909159,-0.023513601300099,0.0291860387697497,0.00666910540093647,-0.0097984584084929,0.0075418248423687,0.0119195029354353,0.0323052863526278,-0.0400921793645018,-0.016327668904699,0.0353496634035951,0.0039487383017981,0.0222693174968679,-0.0394724400483467,0.0212651303446209
"TotalWorkingYears10.12",-0.051283501681146,0.0380780467113628,-0.0147876430428723,-0.00541118729732502,-0.0294712907460199,0.032970373185643,0.000311742471905839,-0.00505804017772368,0.0583053674752103,-0.037207807703281,-0.0196506268723426,-0.0690587574806021,0.00769111071928339,-0.00389064851827978,0.0303035539091091,-0.0149717569088969,-0.00293684935740392,0.0104125434095609,-0.0269029410581612,0.015351608428639,-0.00016788684447615,-0.0167184626111868,-0.00875493371364035,-0.00598790107854278,0.0304222810201396,0.0356671121804841,-0.0138150203017498,0.0097655772337864,-0.00573724984308414,0.0701184976264295,-0.0232727024157379,-0.021819903458778,-0.0339334670139134,0.0162774361168312,0.0365431321341414,0.0139470598986975,0.00150064755881699,0.0110723320005661,-0.00293345547871686,0.02492144142473,0.0468725924575376,-0.0119446189966419,-0.0129353837559458,0.0110018345933272,-0.0267962336052662,-0.0379126057786472,-4.13629943428484e-06,-0.0244850562766373,0.0276106662087295,-0.00279346319600173,-0.00756748661730782,0.00129898409581332,0.0434659896263731,0.0444406013147024,-0.0612303950591332,-0.00817801727288704,0.0365368034455139,-0.045752038069763,0.0110790602040539,-0.021978623908553,0.0265257470112057,0.0337870340993598,-0.0244979093507517,-0.0101684664447768,-0.0278795590768542,0.014161039773684,1,-0.186696813926328,-0.204020003681261,-0.51864397760239,-0.188060033735025,-0.113837131632162,-0.0618762401463415,-0.0678176961274021,0.410486572284682,-0.0190140813113929,0.0429638570374107,-0.100871010186838,-0.0161596200362804,0.240664992105841,-0.0579021065313309,-0.0285305818898454,0.0320936606369021,0.125920401406319,0.0655376909643609,-0.0769098494699402,-0.0453631043425472
"TotalWorkingYears13.16",-0.0474398606495366,0.00374677017151829,0.018758039892285,0.028515314539628,-0.00928583755339379,0.0335898169027538,-0.0180786258701354,0.0256981464869279,0.0160429557057042,0.00686661222888167,-0.0115284671961296,0.025173760022129,-0.0301021724577351,0.0481965497174866,-0.0360871301006371,0.000777718110409177,0.00729533210052603,-0.0411539600883619,0.0138083890065548,-0.0389645498363126,0.048278645517863,-0.0222134327483124,0.0385037829739176,-0.000969465037778474,-0.0141855566677616,0.0158724614977336,0.00338020442842245,-0.0262698164263958,0.00750565202866034,-0.00162543254750577,0.0306455129994704,0.0102721849902514,-0.0323224275808265,-0.0330262112042642,0.00634557382435422,-0.00318950741745523,0.0180265493556815,-0.0187466583676904,0.0360081195312371,-0.079859761534089,-0.112948126257736,0.0589784665232418,0.0660392809085714,0.100349243225369,0.0120715542478754,0.0304849500908166,-0.0280864067356897,-0.0129023321880624,0.00227527429355728,0.0268245391610708,-0.0211821982362408,0.00744726946877368,-0.00458637063555055,-0.0239506101690267,0.0118030878747973,-0.0335460363424084,0.00572165187983403,0.0246218870145397,0.00543840269855174,0.0281759633457557,-0.0427021335466183,0.0229984224774392,-0.0218104294013991,-0.0213957847864559,-0.00470205018890317,-0.0206014766488884,-0.186696813926328,1,-0.130588286352438,-0.331971507891553,-0.0694454598084541,-0.0736453213162316,-0.0973528320009437,-0.0450935038924196,0.241779543870875,-0.0371707629692533,0.15189189366449,-0.113967725079658,-0.0526347690567654,0.131124484954939,0.0753161718793807,-0.00125849976854968,-0.0372733464054188,-0.0321624039848129,0.0858300555655185,0.0214151463843304,-0.0286084963153112
"TotalWorkingYears17.22",-0.0741371370641135,0.0259339768454127,-0.0039471775947729,0.0208037351992724,0.0111237452873954,-0.0527636161367162,0.0413349993812832,0.00997383836042385,-0.0155811814443526,0.021781586703246,0.000233073218450518,-0.0210635471438881,0.0170947903784393,-0.0358813320115343,-0.00250694605066873,0.0016970233146274,0.0156327361089441,0.0287438300659388,-0.0170766485345019,0.0331746562034069,-0.0309292317449779,-0.00363867949609772,0.00773939354450301,0.0221575442188183,-0.0388328246825594,0.00257690579304457,-0.0105201715364891,0.01175132937915,-0.00836336860292469,-0.0536595470013458,0.0180495744815141,-0.00283888620170151,0.00182467370654623,-0.00875114689460411,-0.0258354184177318,-0.00576238152084926,0.0128766571946218,-0.0369975531167986,-0.0266803276092902,-0.000887678483757415,-0.125827506305221,0.102732051886526,0.0221874164440197,0.030251933700907,0.023909632031251,0.0196566444328196,0.067165424703115,0.0291968917298067,-0.0160211762957074,0.028601460851665,0.0199243610165971,-0.0156951177180589,-0.0166861407964851,-0.0048261606523358,0.030252181649929,0.0385705759120424,-0.0574383337446111,-0.00933783184004963,0.0179208217460566,-0.0423013717529477,0.0392140031516356,0.00194434606941921,0.0161023063181201,-0.0109590768078445,0.035344089830015,-0.0392366616719884,-0.204020003681261,-0.130588286352438,1,-0.362774419325842,0.323761803167514,-0.0554612602224742,-0.0465301847230841,-0.0882277468808415,-0.0677040794283048,-0.0596330287553644,0.109541565776955,-0.100740667048816,-0.00314608380208054,-0.0282363689514532,0.21586150796915,0.0101877781136016,-0.00506384304745961,-0.251144643181504,0.0719568157629441,0.242224272631574,0.0378290829184296
"TotalWorkingYears23.",0.00956216240390622,-0.0422641415528421,-0.00497017471317849,-0.0353329762517479,0.000179141464207246,-0.016438859678516,-0.00771125563302756,-0.0161763386608974,-0.0523006231523349,0.0112923978504089,0.0147043500511561,0.0344939503530607,0.00732579069896675,0.00401532376598677,0.0108166552628869,0.00027325720836822,-0.0074444543733607,0.00579828665565301,0.0320220434639251,-0.00166925047257451,-0.0132131506277302,0.0262390429698534,-0.0268954921784328,0.0146005922955806,-0.0218358558994226,-0.0264933016358866,0.0107648991861409,-0.00200092600958617,0.014034827680082,-0.020802257769906,-0.00221490190768102,0.0181085912691819,0.0229664362372975,0.00240669722211063,-0.0035744060329247,0.00451702636577788,-0.0119312574760645,-0.00328655866672169,0.0348852487512944,-0.0189768576475253,-0.0490100560889451,-0.0527040592492131,-0.00085601280226242,-0.0507771575658017,0.0257927812308811,0.027712240295649,0.00189357801833085,0.0322884290820088,0.0103101877859386,-0.0425301054165742,0.00962648733935631,0.0120511254016266,-0.00708159358150583,-0.0315160055107094,0.0163903320143919,0.00969886309646798,0.00513473517443652,0.0381538324109112,-0.00710042614432925,0.0253506842689107,-0.0227396089800433,-0.046195500918332,0.0319297331134782,0.011677035521601,0.0126455030949385,0.0219923340848636,-0.51864397760239,-0.331971507891553,-0.362774419325842,1,0.0298405872065614,0.215998271413394,0.198168814360532,0.203053626088251,-0.363526915654125,0.146877102418652,-0.136073013524183,0.276408281167305,0.0894355049479091,-0.176081796493759,-0.0962744294007098,0.0459170568211925,-0.000101593492091504,0.0511558528150087,-0.127600446631904,-0.00917624295707646,0.0206860673761913
